consumption and contribution for event A on v1
time slice 1
4 , 44579 , 13831 , 0.310258
5 , 61085 , 19376 , 0.317197
6 , 74921 , 23416 , 0.312543
7 , 89727 , 28142 , 0.31364
8 , 104956 , 32376 , 0.308472
9 , 118974 , 37264 , 0.313211
10 , 134616 , 42405 , 0.315007
11 , 102596 , 0 , 0
12 , 92160 , 0 , 0
13 , 81172 , 0 , 0
14 , 71552 , 0 , 0
15 , 60787 , 0 , 0
16 , 51050 , 0 , 0
17 , 40576 , 0 , 0
18 , 30306 , 0 , 0
19 , 20305 , 0 , 0
20 , 10054 , 0 , 0
===============================================
