1    6600.00   25920.81   36436.00    9771.00   21919.75   25846.00   35118.25   35748.00          1    8133.18
2      29.00     407.11    1123.00      71.00     153.00     305.00     613.00    1035.85          1     308.89
3     307.00   36081.90  115062.00    2144.00   13196.00   27202.00   51784.50  111171.85          1   30610.94
4      24.00     274.85     864.00      45.00      83.00     172.00     326.00     810.00          1     255.27
5      36.00    1018.81    8083.00     204.15     397.00     610.50    1184.00    1899.70          1    1468.66
6      31.00     900.25    6887.00     179.00     370.00     538.00    1059.25    1691.85          1    1250.19
