           1000     124.00     906.76    2082.00     132.00     243.00     545.00    2039.75    2075.00          1     830.80
           2000     103.00    1531.23    2848.00     109.00     525.00    2066.00    2112.00    2843.00          1    1015.40
           3000     159.00     955.80    2003.00     166.85     276.25     788.00    1969.75    1997.00          1     763.54
           4000     126.00     963.54    2181.00     132.00     276.00     573.00    2137.75    2176.15          1     859.98
           5000      81.00     904.51    2054.00      86.00     304.00     539.50    2017.00    2048.00          1     815.39
