              1      33.00    1283.18    3649.00     226.00     393.00    1029.50    1570.00    3526.85          1    1042.53
              2      40.00     381.71    1620.00     135.00     240.75     359.00     475.25     634.85          3     217.79
             3      43.00     625.91    1471.00     115.00     332.00     592.00     859.25    1319.00          5     359.03
              4      67.00     458.09    2230.00     142.00     253.00     385.00     590.00     842.00          7     329.48
              5      36.00     535.39    1992.00     124.00     275.00     398.00     578.00    1470.00          9     411.64
