              1       1.00    5712.43   24792.00      46.10     270.00     745.00   14372.00   15260.10          1    6600.78
              2       1.00  129033.75  417749.00    4084.90   28928.00  100020.00  214307.50  350048.70          1  111790.37
              3    2044.00  276413.62  937879.00    8061.40   65448.50  213352.00  433596.50  772999.00          1  244228.53
              4       1.00    6288.60   22739.00      28.70     188.00     494.00   11343.00   22603.80          1    8693.81
              5       0.00    3613.38   21425.00      29.00     187.50     589.00    8401.00   11203.40          1    4356.73
              6       0.00     195.55     638.00       1.00      56.00     156.00     301.50     526.50          1     164.18
