1       1.00      25.55     753.00       4.00       8.00      11.00      15.00     141.00          1      63.35
2       1.00      31.78    2129.00       4.00       8.00      11.00      15.00     213.00          1      76.62
3      25.00    6715.56  4104079.00     468.00    2141.00    4287.00    6474.00    8743.00          1   72280.35
4       1.00      15.08    4207.00       4.00       7.00      10.00      13.00      17.00          1      59.32
5       2.00      32.81   12644.00       6.00      14.00      25.00      37.00      76.00          1      48.92
6       1.00      32.58    5310.00       6.00      14.00      24.00      36.00      73.00          1      49.94
