channel,low,high
C01,7.193058820641365,9.458286700699777
C02,3.417079655407344,5.539139118357496
C06,5.4364113957953935,21.157570537516985
C07,286.39224126482756,302.0764921701668
C07_minus_C14,15.209436718581099,30.725011568893166
C11,280.7341505558654,285.2697290524106
C12,253.43069003477262,256.0941492753191
C13,282.9435006087194,287.76782955033474
C14,147.23244909105568,157.29316958629187
C15,282.1091865056119,286.52626894022575
C16,266.5848461594746,268.79992656879796
