time,boundary
201811081600,"POLYGON ((-121.586 39.7553, -121.576 39.7778, -121.565 39.7958, -121.559 39.8048, -121.547 39.8318, -121.535 39.8587, -121.524 39.8632, -121.512 39.8587, -121.483 39.8587, -121.477 39.8587, -121.459 39.8541, -121.454 39.852, -121.448 39.8496, -121.438 39.8387, -121.424 39.8226, -121.421 39.8202, -121.419 39.8181, -121.419 39.8177, -121.419 39.8136, -121.419 39.8091, -121.419 39.8046, -121.419 39.8001, -121.415 39.7639, -121.448 39.7461, -121.454 39.7461, -121.46 39.7461, -121.466 39.7462, -121.501 39.7462, -121.512 39.7507, -121.547 39.7508, -121.565 39.7553, -121.586 39.7553))"
201811081800,"POLYGON ((-121.518 39.7012, -121.524 39.6967, -121.53 39.6967, -121.536 39.6967, -121.553 39.7013, -121.565 39.7013, -121.571 39.7013, -121.577 39.7013, -121.582 39.7013, -121.617 39.7013, -121.635 39.7058, -121.647 39.7103, -121.67 39.7373, -121.682 39.7418, -121.682 39.7463, -121.682 39.7508, -121.676 39.7598, -121.664 39.7868, -121.652 39.8093, -121.641 39.8363, -121.629 39.8543, -121.623 39.8678, -121.617 39.8678, -121.611 39.8678, -121.606 39.8678, -121.565 39.8903, -121.559 39.8903, -121.553 39.8903, -121.547 39.8902, -121.53 39.8857, -121.483 39.8587, -121.477 39.8587, -121.459 39.8541, -121.448 39.8496, -121.424 39.8226, -121.419 39.8181, -121.419 39.8136, -121.419 39.8091, -121.419 39.8046, -121.419 39.8001, -121.43 39.7776, -121.448 39.7461, -121.454 39.7461, -121.46 39.7461, -121.466 39.7462, -121.506 39.7237, -121.518 39.7012))"
201811081900,"POLYGON ((-121.518 39.7012, -121.524 39.6967, -121.53 39.6967, -121.536 39.6967, -121.553 39.7013, -121.565 39.7013, -121.571 39.7013, -121.577 39.7013, -121.582 39.7013, -121.617 39.7013, -121.635 39.7058, -121.647 39.7103, -121.67 39.7373, -121.682 39.7418, -121.682 39.7463, -121.682 39.7508, -121.676 39.7598, -121.664 39.7868, -121.652 39.8093, -121.641 39.8363, -121.629 39.8543, -121.623 39.8678, -121.617 39.8678, -121.611 39.8678, -121.606 39.8678, -121.565 39.8903, -121.559 39.8903, -121.553 39.8903, -121.547 39.8902, -121.53 39.8857, -121.483 39.8587, -121.477 39.8587, -121.459 39.8541, -121.448 39.8496, -121.424 39.8226, -121.419 39.8181, -121.419 39.8136, -121.419 39.8091, -121.419 39.8046, -121.419 39.8001, -121.43 39.7776, -121.448 39.7461, -121.454 39.7461, -121.46 39.7461, -121.466 39.7462, -121.506 39.7237, -121.518 39.7012))"
201811082000,"POLYGON ((-121.53 39.6742, -121.536 39.6697, -121.542 39.6698, -121.547 39.6698, -121.565 39.6743, -121.582 39.6743, -121.588 39.6743, -121.594 39.6743, -121.612 39.6788, -121.617 39.6833, -121.664 39.7058, -121.682 39.7103, -121.693 39.7148, -121.693 39.7193, -121.693 39.7238, -121.693 39.7283, -121.693 39.7328, -121.682 39.7508, -121.676 39.7598, -121.688 39.8228, -121.688 39.8273, -121.688 39.8318, -121.682 39.8453, -121.676 39.8453, -121.67 39.8453, -121.664 39.8453, -121.623 39.8678, -121.617 39.8678, -121.611 39.8678, -121.606 39.8678, -121.571 39.8678, -121.559 39.8633, -121.524 39.8632, -121.512 39.8587, -121.483 39.8587, -121.477 39.8587, -121.459 39.8541, -121.448 39.8496, -121.424 39.8226, -121.419 39.8181, -121.419 39.8136, -121.419 39.8091, -121.419 39.8046, -121.419 39.8001, -121.43 39.7776, -121.448 39.7461, -121.46 39.7236, -121.472 39.6967, -121.477 39.6922, -121.483 39.6922, -121.489 39.6922, -121.53 39.6742))"
201811082100,"POLYGON ((-121.53 39.6742, -121.536 39.6697, -121.542 39.6698, -121.547 39.6698, -121.565 39.6743, -121.582 39.6743, -121.588 39.6743, -121.594 39.6743, -121.612 39.6788, -121.623 39.6788, -121.629 39.6788, -121.635 39.6788, -121.641 39.6788, -121.647 39.6788, -121.658 39.6833, -121.664 39.6878, -121.693 39.7148, -121.717 39.7418, -121.728 39.7463, -121.723 39.7643, -121.711 39.7868, -121.699 39.8138, -121.688 39.8318, -121.682 39.8453, -121.676 39.8453, -121.67 39.8453, -121.664 39.8453, -121.635 39.8408, -121.629 39.8408, -121.623 39.8408, -121.582 39.8588, -121.576 39.8633, -121.571 39.8678, -121.559 39.8633, -121.524 39.8632, -121.512 39.8587, -121.483 39.8587, -121.477 39.8587, -121.459 39.8541, -121.448 39.8496, -121.424 39.8226, -121.419 39.8181, -121.419 39.8136, -121.419 39.8091, -121.419 39.8046, -121.419 39.8001, -121.43 39.7776, -121.448 39.7461, -121.46 39.7236, -121.472 39.6967, -121.477 39.6922, -121.483 39.6922, -121.489 39.6922, -121.53 39.6742))"
201811082200,"POLYGON ((-121.547 39.6473, -121.553 39.6428, -121.559 39.6428, -121.594 39.6473, -121.6 39.6473, -121.606 39.6473, -121.623 39.6518, -121.629 39.6563, -121.658 39.6833, -121.664 39.6878, -121.693 39.7148, -121.693 39.7193, -121.693 39.7238, -121.693 39.7283, -121.693 39.7328, -121.699 39.7958, -121.699 39.8003, -121.699 39.8048, -121.699 39.8093, -121.699 39.8138, -121.693 39.8183, -121.687 39.8183, -121.682 39.8183, -121.641 39.8363, -121.635 39.8408, -121.629 39.8408, -121.623 39.8408, -121.582 39.8588, -121.576 39.8633, -121.571 39.8678, -121.559 39.8633, -121.524 39.8632, -121.512 39.8587, -121.483 39.8587, -121.477 39.8587, -121.459 39.8541, -121.448 39.8496, -121.424 39.8226, -121.419 39.8181, -121.419 39.8136, -121.419 39.8091, -121.419 39.8046, -121.419 39.8001, -121.43 39.7776, -121.448 39.7461, -121.46 39.7236, -121.472 39.6967, -121.477 39.6922, -121.483 39.6922, -121.489 39.6922, -121.53 39.6742, -121.542 39.6563, -121.547 39.6473))"
201811082300,"POLYGON ((-121.547 39.6473, -121.553 39.6428, -121.559 39.6428, -121.594 39.6473, -121.6 39.6473, -121.606 39.6473, -121.623 39.6518, -121.629 39.6563, -121.658 39.6833, -121.664 39.6878, -121.693 39.7148, -121.717 39.7418, -121.728 39.7463, -121.723 39.7643, -121.711 39.7868, -121.699 39.8138, -121.693 39.8183, -121.687 39.8183, -121.682 39.8183, -121.641 39.8363, -121.629 39.8543, -121.623 39.8678, -121.617 39.8678, -121.611 39.8678, -121.606 39.8678, -121.565 39.8903, -121.559 39.8903, -121.553 39.8903, -121.547 39.8902, -121.53 39.8857, -121.483 39.8587, -121.477 39.8587, -121.459 39.8541, -121.448 39.8496, -121.424 39.8226, -121.419 39.8181, -121.419 39.8136, -121.419 39.8091, -121.419 39.8046, -121.419 39.8001, -121.442 39.7641, -121.448 39.7461, -121.46 39.7236, -121.472 39.6967, -121.477 39.6922, -121.483 39.6922, -121.489 39.6922, -121.53 39.6742, -121.542 39.6563, -121.547 39.6473))"
201811090000,"POLYGON ((-121.638 39.8408, -121.635 39.8408, -121.623 39.8408, -121.617 39.8408, -121.594 39.8363, -121.588 39.8363, -121.576 39.8363, -121.571 39.8363, -121.553 39.8363, -121.506 39.8407, -121.5 39.8452, -121.489 39.8407, -121.471 39.8272, -121.471 39.8227, -121.471 39.8182, -121.477 39.8047, -121.483 39.7912, -121.524 39.7642, -121.565 39.7283, -121.571 39.7148, -121.589 39.6467, -121.594 39.6473, -121.6 39.6473, -121.606 39.6473, -121.623 39.6518, -121.629 39.6563, -121.676 39.6788, -121.693 39.6833, -121.705 39.6878, -121.728 39.7148, -121.74 39.7193, -121.74 39.7238, -121.74 39.7283, -121.74 39.7328, -121.723 39.7643, -121.711 39.7868, -121.705 39.7913, -121.699 39.7913, -121.693 39.7913, -121.652 39.8093, -121.641 39.8363, -121.638 39.8408))"
201811091600,"POLYGON ((-121.409 39.7326, -121.39 39.71, -121.384 39.7055, -121.384 39.701, -121.384 39.6965, -121.384 39.692, -121.384 39.6875, -121.39 39.683, -121.407 39.6876, -121.437 39.6876, -121.442 39.6876, -121.489 39.6697, -121.495 39.6652, -121.501 39.6652, -121.536 39.6697, -121.542 39.6698, -121.547 39.6698, -121.565 39.6743, -121.582 39.6743, -121.588 39.6743, -121.594 39.6743, -121.612 39.6788, -121.617 39.6833, -121.617 39.6878, -121.617 39.6923, -121.612 39.7013, -121.623 39.7643, -121.647 39.7913, -121.652 39.7958, -121.688 39.8228, -121.688 39.8273, -121.688 39.8318, -121.682 39.8453, -121.676 39.8453, -121.67 39.8453, -121.664 39.8453, -121.623 39.8678, -121.611 39.8903, -121.606 39.8948, -121.606 39.8948, -121.606 39.8948, -121.6 39.8948, -121.594 39.8948, -121.588 39.8939, -121.565 39.8903, -121.565 39.8903, -121.565 39.8903, -121.559 39.8903, -121.553 39.8903, -121.55 39.8903, -121.547 39.8902, -121.53 39.8857, -121.529 39.8849, -121.495 39.8542, -121.471 39.8272, -121.465 39.8227, -121.465 39.8182, -121.465 39.8137, -121.465 39.8092, -121.465 39.8047, -121.448 39.7686, -121.442 39.7641, -121.413 39.7371, -121.409 39.7326))"
201811091800,"POLYGON ((-121.442 39.6651, -121.448 39.6606, -121.454 39.6606, -121.466 39.6652, -121.495 39.6652, -121.501 39.6652, -121.536 39.6697, -121.542 39.6698, -121.547 39.6698, -121.565 39.6743, -121.571 39.6788, -121.571 39.6833, -121.571 39.6878, -121.571 39.6923, -121.571 39.6968, -121.588 39.7328, -121.588 39.7373, -121.635 39.7868, -121.647 39.7913, -121.652 39.7958, -121.688 39.8228, -121.688 39.8273, -121.688 39.8318, -121.682 39.8453, -121.676 39.8453, -121.67 39.8453, -121.664 39.8453, -121.635 39.8408, -121.629 39.8408, -121.623 39.8408, -121.582 39.8588, -121.576 39.8633, -121.571 39.8678, -121.559 39.8633, -121.524 39.8632, -121.512 39.8587, -121.483 39.8587, -121.477 39.8587, -121.459 39.8541, -121.436 39.8541, -121.43 39.8541, -121.413 39.8496, -121.407 39.845, -121.378 39.818, -121.372 39.8135, -121.372 39.809, -121.372 39.8045, -121.372 39.8, -121.378 39.7955, -121.384 39.791, -121.413 39.7371, -121.413 39.7326, -121.413 39.7281, -121.413 39.7236, -121.413 39.7191, -121.425 39.7011, -121.431 39.6921, -121.437 39.6831, -121.442 39.6651))"
