consumption and contribution for event A on v1
time slice 1
5 , 108085 , 76573 , 0.708452
6 , 134733 , 95560 , 0.709255
7 , 161748 , 114311 , 0.706723
8 , 184793 , 130217 , 0.704664
9 , 212889 , 150468 , 0.706791
10 , 241521 , 171213 , 0.708895
11 , 78149 , 0 , 0
12 , 70566 , 0 , 0
13 , 62553 , 0 , 0
14 , 54888 , 0 , 0
15 , 46241 , 0 , 0
16 , 38471 , 0 , 0
17 , 31181 , 0 , 0
18 , 23045 , 0 , 0
19 , 15517 , 0 , 0
20 , 7636 , 0 , 0
===============================================
time slice 6
2 , 21621 , 13787 , 0.637667
3 , 43494 , 27731 , 0.637582
4 , 63994 , 40496 , 0.632809
5 , 85349 , 54122 , 0.634126
6 , 107654 , 68361 , 0.635007
7 , 127772 , 80836 , 0.632658
8 , 147233 , 92622 , 0.629085
9 , 170469 , 107864 , 0.632748
10 , 192870 , 122479 , 0.635034
11 , 78468 , 0 , 0
12 , 70294 , 0 , 0
13 , 62559 , 0 , 0
14 , 54414 , 0 , 0
15 , 46438 , 0 , 0
16 , 38964 , 0 , 0
17 , 30881 , 0 , 0
18 , 23145 , 0 , 0
19 , 15417 , 0 , 0
20 , 7629 , 0 , 0
===============================================
time slice 7
2 , 15967 , 8143 , 0.509989
3 , 32219 , 16506 , 0.512306
4 , 47304 , 23814 , 0.503425
5 , 63753 , 32347 , 0.50738
6 , 79002 , 39872 , 0.504696
7 , 95055 , 47998 , 0.50495
8 , 109647 , 54889 , 0.500597
9 , 125852 , 63678 , 0.505975
10 , 142059 , 72349 , 0.509288
11 , 78014 , 0 , 0
12 , 70170 , 0 , 0
13 , 61730 , 0 , 0
14 , 54483 , 0 , 0
15 , 46968 , 0 , 0
16 , 38961 , 0 , 0
17 , 30893 , 0 , 0
18 , 23006 , 0 , 0
19 , 15480 , 0 , 0
20 , 7593 , 0 , 0
===============================================
time slice 8
2 , 10487 , 2732 , 0.260513
3 , 20435 , 5273 , 0.258038
4 , 30111 , 7490 , 0.248746
5 , 41249 , 10485 , 0.254188
6 , 50930 , 12865 , 0.252602
7 , 60729 , 15403 , 0.253635
8 , 71182 , 17613 , 0.247436
9 , 80472 , 20225 , 0.25133
10 , 91343 , 23127 , 0.253189
11 , 75401 , 0 , 0
12 , 67659 , 0 , 0
13 , 59882 , 0 , 0
14 , 52669 , 0 , 0
15 , 44605 , 0 , 0
16 , 37434 , 0 , 0
17 , 29751 , 0 , 0
18 , 22330 , 0 , 0
19 , 14882 , 0 , 0
20 , 7422 , 0 , 0
===============================================
