37,5
38,18
39,10
40,3
41,7
42,3
43,2
45,1
46,1
47,1
108,1
143,1
209,1
224,1
236,1
238,1
239,1
240,1
245,1
249,1
274,1
318,1
321,1
353,1
384,1
466,1
634,1
639,1
648,1
771,1
874,1
900,1
1030,1
1222,1
1265,1
1495,1
1647,1
1710,1
1773,1
1802,1
1823,1
1880,1
2080,1
2125,1
2171,1
2227,1
2238,1
2275,1
2394,1
2414,1
2447,1
2514,1
2559,1
2616,1
2621,1
2691,1
2783,1
2824,1
2872,1
3343,1
6766,1
6827,1
7033,1
7035,1
7040,1
7138,1
7227,1
7234,1
7463,1
7703,1
7761,1
7830,1
7970,1
8102,1
8215,1
8359,1
8398,1
8490,1
8804,1
8974,1
10122,1
10529,1
10807,1
22175,1
28171,1
30122,1
30213,1
80170,1
