36,6
37,11
38,9
39,3
40,4
41,3
42,3
43,1
46,1
47,1
52,1
54,1
59,1
72,1
108,1
138,1
202,1
203,1
236,1
241,1
255,1
286,1
308,1
314,1
319,1
345,1
367,1
458,1
562,1
587,1
632,1
640,1
681,1
796,1
903,1
1104,1
1671,1
1688,1
1736,1
1777,1
1779,1
1798,1
1912,1
2052,1
2070,1
2077,1
2101,1
2103,1
2116,1
2208,1
2312,1
2368,1
2420,1
2465,1
2535,1
2577,1
2830,1
3141,1
6782,1
6805,1
7049,1
7082,1
7123,1
7174,1
7192,1
7270,1
7362,1
7491,1
7853,1
7870,1
7877,1
7979,1
8185,1
8356,1
8465,1
8528,1
8669,1
8760,1
12124,1
18520,1
30115,1
30142,1
30165,1
30209,1
40167,1
50173,1
60175,1
73067,1
80169,1
80335,1
80484,1
81183,1
81849,1
82216,1
82886,1
90123,1
90412,1
