37,6
38,16
39,6
40,5
41,6
42,2
43,3
46,1
57,1
220,1
230,1
235,1
236,1
258,1
262,1
268,1
274,1
316,1
319,1
348,1
361,1
597,1
624,1
1738,1
1795,1
1890,1
1935,1
1989,1
1993,1
2081,1
2092,1
2134,1
2152,1
2214,1
2294,1
2306,1
2439,1
2467,1
2539,1
2589,1
2745,1
2777,1
2961,1
6788,1
6955,1
7007,1
7143,1
7163,1
7354,1
7423,1
7623,1
7680,1
7767,1
8009,1
8111,1
8202,1
8261,1
8428,1
8627,1
9815,1
10162,1
10164,1
10165,1
10263,1
10573,1
10848,1
20163,1
20233,1
22131,1
28212,1
30140,1
30162,1
30185,1
40172,1
41802,1
42658,1
60865,1
61095,1
61152,1
61422,1
61637,1
62021,1
80267,1
80905,1
90135,1
97030,1
97424,1
97899,1
101192,1
101677,1
101902,1
123429,1
