36,1
37,5
38,10
39,11
40,2
41,8
42,4
43,3
44,2
46,1
47,1
62,1
63,1
67,1
117,1
139,1
208,1
222,1
229,1
237,2
240,1
249,1
253,1
288,1
318,1
324,1
353,1
419,1
477,1
627,1
668,1
697,1
727,1
804,1
846,1
931,1
1118,1
1236,1
1457,1
1493,1
1716,1
1747,1
1776,1
1800,1
1814,1
1939,1
1992,1
2089,1
2091,1
2115,1
2158,1
2206,1
2209,1
2292,1
2303,1
2371,1
2484,1
2527,1
2601,1
2768,1
2801,1
2833,1
3021,1
6639,1
6787,1
6797,1
6910,1
7011,1
7024,1
7028,1
7096,1
7165,1
7329,1
7678,1
7702,1
7767,1
7961,1
8034,1
8180,1
8246,1
8364,1
8422,1
8530,1
10138,1
10567,1
10848,1
22140,1
28419,1
30167,1
30207,1
80117,1
