37,1
38,8
39,5
40,6
41,4
42,3
43,1
44,1
45,1
46,1
47,1
229,1
251,2
252,1
322,1
596,1
1802,1
1815,1
1888,1
1889,1
2031,1
2082,1
2103,1
2115,1
2154,1
2203,1
2301,1
2319,1
2372,1
2478,1
2838,1
2907,1
3077,1
6846,1
7033,1
7070,1
7170,1
7178,1
7711,1
7733,1
7739,1
7899,1
7953,1
8124,1
8377,1
8543,1
8938,1
10161,1
10166,1
12007,1
12488,1
20165,1
22376,1
22958,1
28757,1
30120,1
30132,1
30168,1
30169,2
30174,1
40166,1
42651,1
48912,1
50100,1
50164,1
50166,1
50167,1
50643,1
60281,1
70169,1
70170,1
70262,1
70581,1
80169,1
80175,1
80701,1
80738,1
81111,1
81970,1
90123,1
90164,1
90927,1
97291,1
97671,1
98124,1
100136,1
100168,1
100171,1
100267,1
100875,1
101177,1
103487,1
111098,1
111570,1
111795,1
120628,1
130695,1
140579,1
157393,1
157907,1
171080,1
171428,1
171674,1
172057,1
180733,1
181107,1
