36,10
37,6
38,8
39,3
40,7
41,4
42,2
43,2
45,1
46,1
119,1
139,1
197,1
214,1
215,1
219,1
227,1
232,1
270,1
294,1
324,1
363,1
371,1
500,1
590,1
597,1
672,1
688,1
792,1
881,1
1064,1
1387,1
1681,1
1745,1
1778,1
1795,1
1887,1
2003,1
2075,1
2082,1
2086,1
2101,1
2118,1
2202,1
2206,1
2307,1
2366,1
2452,1
2506,1
2523,1
2551,1
2760,1
2777,1
2859,1
2979,1
6533,1
6748,1
6781,1
6973,1
7022,1
7127,1
7156,1
7178,1
7221,1
7604,1
7623,1
7813,1
7903,1
7960,1
8039,1
8224,1
8239,1
8570,1
8719,1
8744,1
10166,1
10565,1
10831,1
12137,1
18221,1
20167,1
20172,1
30165,1
30174,1
30207,1
60171,1
70131,1
70166,1
80157,1
80174,1
80369,1
80485,1
81175,1
81570,1
81829,1
