35,1
36,2
37,4
38,12
39,16
40,5
41,4
42,6
43,1
45,2
108,1
138,1
199,1
206,1
214,1
230,1
236,1
239,1
256,1
277,1
319,1
321,1
335,1
347,1
363,1
458,1
591,1
613,1
624,1
651,1
693,1
763,1
879,1
939,1
1153,1
1249,1
1475,1
1534,1
1675,1
1770,1
1803,1
1830,1
1854,1
1898,1
2002,1
2035,1
2055,1
2081,1
2109,1
2118,1
2121,1
2210,1
2315,1
2319,1
2506,1
2518,1
2520,1
2546,1
2751,1
2807,1
2829,1
2967,1
6462,1
6733,1
6778,1
6927,1
6928,1
6960,1
6975,1
7109,1
7137,1
7303,1
7488,1
7635,1
7642,1
7691,1
7775,1
7791,1
8106,1
8320,1
8330,1
8347,1
8423,1
30213,1
90130,1
90438,1
