time,boundary
201806300000,"POLYGON ((-120.862 37.9825, -120.873 37.9826, -120.885 37.9828, -120.918 38.0192, -120.918 38.0282, -120.906 38.0371, -120.884 38.0279, -120.862 38.0006, -120.862 37.9915, -120.862 37.9825))"
201806300100,"POLYGON ((-120.828 37.9551, -120.84 37.9462, -120.862 37.9554, -120.919 37.9831, -120.93 37.9923, -120.93 38.0013, -120.918 38.0102, -120.873 38.0277, -120.861 38.0276, -120.85 38.0275, -120.839 38.0183, -120.816 37.991, -120.816 37.982, -120.828 37.9551))"
201806300200,"POLYGON ((-120.771 37.9814, -120.771 37.9724, -120.782 37.9726, -120.794 37.9727, -120.828 37.9731, -120.851 37.9824, -120.85 37.9914, -120.839 38.0003, -120.827 38.0002, -120.793 37.9998, -120.771 37.9905, -120.771 37.9814))"
201806300300,"POLYGON ((-120.771 37.9814, -120.771 37.9724, -120.782 37.9726, -120.794 37.9727, -120.805 37.9819, -120.805 37.9909, -120.793 37.9998, -120.771 37.9905, -120.771 37.9814))"
201806302200,"POLYGON ((-122.182 38.7479, -122.205 38.7569, -122.228 38.7839, -122.228 38.793, -122.228 38.802, -122.216 38.802, -122.205 38.802, -122.193 38.793, -122.17 38.7659, -122.17 38.7569, -122.17 38.7479, -122.182 38.7479))"
201806302300,"POLYGON ((-122.136 38.7298, -122.136 38.7208, -122.147 38.7208, -122.159 38.7208, -122.182 38.7208, -122.193 38.7208, -122.216 38.7298, -122.251 38.7569, -122.274 38.7839, -122.551 39.0179, -122.574 39.0269, -122.609 39.0538, -122.609 39.0628, -122.609 39.0719, -122.598 39.0719, -122.586 39.0719, -122.575 39.072, -122.517 39.0451, -122.494 39.0361, -122.17 38.802, -122.147 38.793, -122.136 38.7388, -122.136 38.7298))"
201807010000,"POLYGON ((-122.193 38.7208, -122.251 38.7298, -122.262 38.7388, -122.285 38.7568, -122.297 38.7659, -122.285 38.7839, -122.274 38.802, -122.262 38.802, -122.251 38.802, -122.239 38.802, -122.228 38.802, -122.216 38.802, -122.205 38.802, -122.193 38.793, -122.136 38.7388, -122.136 38.7298, -122.136 38.7208, -122.147 38.7208, -122.159 38.7208, -122.182 38.7208, -122.193 38.7208))"
201807010100,"POLYGON ((-122.182 38.7208, -122.193 38.7208, -122.285 38.7298, -122.308 38.7388, -122.308 38.7478, -122.297 38.7659, -122.262 38.829, -122.251 38.829, -122.239 38.829, -122.17 38.802, -122.147 38.793, -122.147 38.7839, -122.182 38.7208))"
201807010200,"POLYGON ((-122.182 38.7208, -122.193 38.7208, -122.251 38.7298, -122.262 38.7388, -122.285 38.7568, -122.297 38.7659, -122.574 39.0269, -122.574 39.0359, -122.574 39.0449, -122.563 39.045, -122.551 39.045, -122.54 39.036, -122.205 38.802, -122.193 38.793, -122.17 38.7659, -122.17 38.7569, -122.17 38.7479, -122.182 38.7208))"
201807010300,"POLYGON ((-123.028 38.5023, -122.262 38.7388, -122.94 38.485, -123.028 38.5023))"
