time,boundary
201806300100,"POLYGON ((-120.862 37.9915, -120.862 37.9825, -120.873 37.9826, -120.885 37.9828, -120.885 37.9918, -120.884 38.0008, -120.873 38.0007, -120.862 38.0006, -120.862 37.9915))"
201806301800,"MULTIPOLYGON (((-122.298 39.3883, -122.309 39.3793, -122.321 39.3793, -122.333 39.3883, -122.344 39.4063, -122.356 39.4153, -122.368 39.4153, -122.368 39.4243, -122.368 39.4333, -122.356 39.4514, -122.356 39.4604, -122.344 39.4604, -122.333 39.4604, -122.321 39.4514, -122.31 39.4334, -122.298 39.4244, -122.286 39.4244, -122.286 39.4154, -122.286 39.4064, -122.298 39.3883)), ((-122.368 39.5777, -122.38 39.5777, -122.38 39.5867, -122.403 39.6047, -122.415 39.6137, -122.415 39.6227, -122.403 39.6317, -122.391 39.6227, -122.38 39.6228, -122.38 39.6137, -122.356 39.5957, -122.345 39.5957, -122.345 39.5867, -122.345 39.5777, -122.356 39.5777, -122.368 39.5777)))"
201806302200,"POLYGON ((-122.205 38.7749, -122.216 38.7839, -122.228 38.7839, -122.228 38.793, -122.228 38.802, -122.216 38.802, -122.205 38.802, -122.193 38.793, -122.193 38.7839, -122.205 38.7749))"
201806302300,"MULTIPOLYGON (((-122.216 38.7479, -122.228 38.7569, -122.239 38.7569, -122.251 38.7569, -122.251 38.7659, -122.239 38.7749, -122.228 38.793, -122.228 38.802, -122.216 38.802, -122.205 38.802, -122.193 38.793, -122.182 38.7749, -122.17 38.7659, -122.17 38.7569, -122.17 38.7479, -122.182 38.7479, -122.193 38.7569, -122.205 38.7569, -122.216 38.7479)), ((-122.551 39.0179, -122.563 39.0269, -122.574 39.0269, -122.574 39.0359, -122.574 39.0449, -122.563 39.045, -122.551 39.045, -122.54 39.036, -122.54 39.027, -122.551 39.0179)))"
201807010000,"POLYGON ((-122.193 38.7208, -122.216 38.7298, -122.216 38.7388, -122.239 38.7569, -122.251 38.7569, -122.262 38.7569, -122.274 38.7568, -122.285 38.7568, -122.297 38.7659, -122.285 38.7839, -122.274 38.802, -122.262 38.802, -122.251 38.802, -122.239 38.802, -122.228 38.802, -122.216 38.802, -122.205 38.802, -122.193 38.793, -122.182 38.7749, -122.17 38.7659, -122.17 38.7569, -122.17 38.7479, -122.182 38.7298, -122.182 38.7208, -122.193 38.7208))"
201807010100,"POLYGON ((-122.182 38.7298, -122.182 38.7208, -122.193 38.7208, -122.216 38.7298, -122.228 38.7298, -122.239 38.7298, -122.251 38.7298, -122.262 38.7388, -122.262 38.7478, -122.251 38.7659, -122.239 38.7749, -122.228 38.793, -122.228 38.802, -122.216 38.802, -122.205 38.802, -122.193 38.793, -122.193 38.7839, -122.193 38.7479, -122.182 38.7388, -122.182 38.7298))"
201807010200,"POLYGON ((-122.551 39.0179, -122.563 39.0269, -122.574 39.0269, -122.574 39.0359, -122.574 39.0449, -122.563 39.045, -122.551 39.045, -122.54 39.036, -122.54 39.027, -122.551 39.0179))"
201807010300,"MULTIPOLYGON (((-121.59 38.0426, -121.601 38.0337, -121.624 38.0428, -121.624 38.0518, -121.624 38.0608, -121.612 38.0608, -121.59 38.0516, -121.59 38.0426)), ((-122.182 38.7298, -122.182 38.7208, -122.193 38.7208, -122.216 38.7298, -122.228 38.7298, -122.239 38.7298, -122.251 38.7298, -122.262 38.7388, -122.262 38.7478, -122.251 38.7478, -122.239 38.7478, -122.228 38.7479, -122.205 38.7479, -122.193 38.7479, -122.182 38.7388, -122.182 38.7298)))"
201807010400,"POLYGON ((-122.193 38.7028, -122.205 38.6937, -122.228 38.7027, -122.228 38.7118, -122.251 38.7298, -122.262 38.7388, -122.262 38.7478, -122.251 38.7478, -122.239 38.7478, -122.228 38.7479, -122.205 38.7479, -122.193 38.7479, -122.182 38.7388, -122.182 38.7298, -122.182 38.7208, -122.193 38.7028))"
201807010500,"POLYGON ((-122.205 38.6667, -122.205 38.6667, -122.205 38.6937, -122.228 38.7027, -122.228 38.7118, -122.239 38.7208, -122.239 38.7208, -122.216 38.7388, -122.205 38.7479, -122.193 38.7479, -122.182 38.7388, -122.17 38.7208, -122.147 38.7118, -122.147 38.7027, -122.147 38.6937, -122.159 38.6757, -122.17 38.6667, -122.182 38.6667, -122.205 38.6667))"
