43 , 1259 , 889
44 , 84 , 0
45 , 2242 , 19
46 , 5818 , 1183
47 , 13761 , 1477
48 , 22840 , 547
49 , 43707 , 85
50 , 89807 , 105
51 , 136220 , 93
52 , 157421 , 0
53 , 205793 , 0
54 , 219120 , 0
55 , 241095 , 0
56 , 208254 , 0
57 , 172013 , 0
58 , 126021 , 0
59 , 83997 , 0
60 , 39930 , 0
61 , 24928 , 0
62 , 15662 , 0
63 , 4023 , 0
64 , 3057 , 0
65 , 179 , 0
