consumption and contribution for event A on v1
time slice 1
14 , 62434 , 0 , 0
15 , 53053 , 0 , 0
16 , 44134 , 0 , 0
17 , 35118 , 0 , 0
18 , 26296 , 0 , 0
19 , 17575 , 0 , 0
20 , 8616 , 0 , 0
===============================================
time slice 6
2 , 19712 , 10780 , 0.546875
3 , 39657 , 21774 , 0.549058
4 , 58252 , 31526 , 0.5412
5 , 78443 , 42743 , 0.544892
6 , 97498 , 52862 , 0.542185
7 , 117049 , 63478 , 0.54232
8 , 134608 , 72299 , 0.537108
9 , 155642 , 84400 , 0.54227
10 , 175336 , 95753 , 0.546111
11 , 88731 , 0 , 0
12 , 79689 , 0 , 0
13 , 70738 , 0 , 0
14 , 62017 , 0 , 0
15 , 53142 , 0 , 0
16 , 44267 , 0 , 0
17 , 35230 , 0 , 0
18 , 26148 , 0 , 0
19 , 17615 , 0 , 0
20 , 8671 , 0 , 0
===============================================
time slice 7
2 , 12725 , 3701 , 0.290845
3 , 24872 , 7145 , 0.287271
4 , 36556 , 10169 , 0.278176
5 , 50299 , 14357 , 0.285433
6 , 61935 , 17529 , 0.283023
7 , 73862 , 20889 , 0.282811
8 , 86540 , 24057 , 0.277987
9 , 97765 , 27503 , 0.281317
10 , 111025 , 31447 , 0.283243
11 , 88362 , 0 , 0
12 , 79307 , 0 , 0
13 , 69908 , 0 , 0
14 , 61583 , 0 , 0
15 , 52377 , 0 , 0
16 , 43927 , 0 , 0
17 , 34834 , 0 , 0
18 , 26160 , 0 , 0
19 , 17449 , 0 , 0
20 , 8681 , 0 , 0
===============================================
