time,boundary
201910241500,"POLYGON ((-122.828 38.7898, -122.826 38.7886, -122.826 38.7886, -122.826 38.7886, -122.815 38.7886, -122.803 38.7706, -122.792 38.7616, -122.792 38.7525, -122.792 38.7435, -122.803 38.7255, -122.815 38.7074, -122.815 38.6984, -122.826 38.6894, -122.849 38.6984, -122.849 38.7074, -122.849 38.7164, -122.838 38.7345, -122.838 38.7435, -122.849 38.7796, -122.861 38.7796, -122.861 38.7886, -122.849 38.7976, -122.838 38.7976, -122.828 38.7898))"
201910241600,"POLYGON ((-122.826 38.7706, -122.838 38.7796, -122.849 38.7796, -122.861 38.7796, -122.861 38.7886, -122.849 38.7976, -122.838 38.7976, -122.826 38.7886, -122.815 38.7886, -122.826 38.7706))"
201910241700,"POLYGON ((-122.746 38.7525, -122.746 38.7435, -122.757 38.7435, -122.769 38.7435, -122.792 38.7435, -122.803 38.7435, -122.815 38.7525, -122.826 38.7525, -122.826 38.7615, -122.849 38.7796, -122.861 38.7796, -122.861 38.7886, -122.849 38.7976, -122.838 38.7976, -122.826 38.7886, -122.815 38.7886, -122.803 38.7706, -122.792 38.7616, -122.78 38.7616, -122.769 38.7706, -122.757 38.7616, -122.746 38.7616, -122.746 38.7525))"
201910241800,"MULTIPOLYGON (((-122.655 37.8862, -122.655 37.8863, -122.655 37.8953, -122.644 37.9043, -122.632 37.9043, -122.621 37.8953, -122.621 37.8863, -122.621 37.8773, -122.632 37.8773, -122.655 37.8862)), ((-122.815 38.7164, -122.826 38.7255, -122.838 38.7255, -122.838 38.7345, -122.838 38.7435, -122.849 38.7796, -122.861 38.7796, -122.861 38.7886, -122.849 38.7976, -122.838 38.7976, -122.826 38.7886, -122.815 38.7886, -122.803 38.7976, -122.792 38.7976, -122.78 38.7886, -122.769 38.7886, -122.746 38.7616, -122.746 38.7525, -122.746 38.7435, -122.757 38.7255, -122.757 38.7164, -122.769 38.7164, -122.78 38.7164, -122.792 38.7255, -122.815 38.7164)))"
201910241900,"POLYGON ((-122.757 38.7255, -122.757 38.7164, -122.769 38.7164, -122.78 38.7164, -122.792 38.7255, -122.803 38.7435, -122.815 38.7525, -122.826 38.7525, -122.826 38.7615, -122.849 38.7796, -122.861 38.7796, -122.861 38.7886, -122.849 38.7976, -122.838 38.7976, -122.826 38.7886, -122.815 38.7886, -122.803 38.7706, -122.792 38.7616, -122.78 38.7435, -122.769 38.7345, -122.757 38.7345, -122.757 38.7255))"
201910242000,"MULTIPOLYGON (((-122.265 39.189, -122.271 39.1845, -122.274 39.1867, -122.265 39.189)), ((-122.838 38.8247, -122.826 38.8247, -122.824 38.8228, -122.815 38.8157, -122.803 38.8157, -122.792 38.7976, -122.78 38.7886, -122.769 38.7886, -122.78 38.7706, -122.78 38.7435, -122.769 38.7345, -122.757 38.7345, -122.757 38.7255, -122.757 38.7164, -122.769 38.7164, -122.78 38.7164, -122.792 38.7255, -122.792 38.7345, -122.792 38.7706, -122.803 38.7796, -122.815 38.7796, -122.826 38.7976, -122.838 38.8066, -122.838 38.8247)))"
201910242100,"POLYGON ((-122.884 38.7706, -122.861 38.7886, -122.849 38.7976, -122.843 38.8065, -122.838 38.7976, -122.826 38.7886, -122.815 38.7886, -122.803 38.7706, -122.792 38.7616, -122.78 38.7435, -122.769 38.7345, -122.757 38.7345, -122.757 38.7255, -122.757 38.7164, -122.769 38.7164, -122.78 38.7164, -122.792 38.7255, -122.803 38.7435, -122.815 38.7525, -122.826 38.7525, -122.838 38.7525, -122.849 38.7525, -122.861 38.7525, -122.872 38.7525, -122.872 38.7615, -122.884 38.7706))"
201910242300,"POLYGON ((-122.78 38.7164, -122.792 38.7255, -122.803 38.7435, -122.815 38.7525, -122.826 38.7525, -122.826 38.7615, -122.815 38.7706, -122.803 38.7706, -122.792 38.7616, -122.78 38.7436, -122.78 38.7435, -122.779 38.7428, -122.769 38.7345, -122.769 38.7345, -122.769 38.7345, -122.757 38.7345, -122.757 38.7255, -122.757 38.7164, -122.769 38.7164, -122.78 38.7164, -122.78 38.7164))"
