time,boundary
201811082300,"MULTIPOLYGON (((-118.983 34.1897, -118.993 34.1897, -119.015 34.2169, -119.015 34.2259, -119.015 34.235, -119.004 34.235, -118.993 34.235, -118.972 34.235, -118.961 34.235, -118.929 34.235, -118.907 34.2259, -118.885 34.1988, -118.896 34.1807, -118.907 34.1807, -118.939 34.1807, -118.972 34.1897, -118.983 34.1897)), ((-118.712 34.2166, -118.734 34.2257, -118.734 34.2348, -118.723 34.2438, -118.701 34.2347, -118.701 34.2256, -118.712 34.2166)))"
201811090000,"MULTIPOLYGON (((-118.939 34.1807, -118.972 34.1897, -118.983 34.1897, -118.993 34.1897, -119.015 34.2169, -119.015 34.2259, -119.015 34.235, -119.004 34.235, -118.993 34.235, -118.972 34.235, -118.961 34.235, -118.929 34.235, -118.907 34.2259, -118.907 34.2169, -118.918 34.2078, -118.929 34.1897, -118.939 34.1807)), ((-118.723 34.2438, -118.701 34.2347, -118.701 34.2256, -118.712 34.2166, -118.734 34.2257, -118.734 34.2348, -118.723 34.2438)))"
201811090100,"MULTIPOLYGON (((-118.939 34.1807, -118.972 34.1897, -118.983 34.1897, -118.993 34.1897, -119.015 34.2169, -119.015 34.2259, -119.015 34.235, -119.004 34.235, -118.993 34.235, -118.972 34.235, -118.961 34.235, -118.929 34.235, -118.907 34.2259, -118.907 34.2169, -118.918 34.2078, -118.929 34.1897, -118.939 34.1807)), ((-118.766 34.2258, -118.766 34.2348, -118.766 34.2439, -118.755 34.2438, -118.723 34.2438, -118.701 34.2347, -118.701 34.2256, -118.712 34.2166, -118.745 34.2257, -118.755 34.2257, -118.766 34.2258)))"
201811090200,"MULTIPOLYGON (((-118.972 34.235, -118.961 34.235, -118.929 34.235, -118.907 34.2259, -118.907 34.2169, -118.918 34.2078, -118.929 34.2078, -118.961 34.2078, -118.983 34.2169, -118.983 34.2259, -118.972 34.235)), ((-118.723 34.2438, -118.701 34.2347, -118.701 34.2256, -118.712 34.2166, -118.734 34.2257, -118.734 34.2348, -118.723 34.2438)))"
201811090300,"MULTIPOLYGON (((-118.95 34.2169, -118.961 34.2078, -118.983 34.2169, -118.983 34.2259, -118.972 34.235, -118.961 34.235, -118.95 34.2259, -118.95 34.2169)), ((-118.723 34.2438, -118.701 34.2347, -118.701 34.2256, -118.712 34.2166, -118.734 34.2257, -118.734 34.2348, -118.723 34.2438)))"
201811090400,"MULTIPOLYGON (((-118.961 34.2078, -118.983 34.2169, -118.983 34.2259, -118.972 34.235, -118.961 34.235, -118.95 34.2259, -118.95 34.2169, -118.961 34.2078)), ((-118.734 34.1986, -118.745 34.1986, -118.766 34.2258, -118.766 34.2348, -118.766 34.2439, -118.755 34.2438, -118.723 34.2438, -118.701 34.2347, -118.701 34.2256, -118.712 34.2166, -118.723 34.1986, -118.734 34.1986)))"
201811090500,"MULTIPOLYGON (((-118.69 34.1985, -118.701 34.1985, -118.712 34.1985, -118.723 34.1986, -118.734 34.1986, -118.745 34.1986, -118.766 34.1986, -118.777 34.1986, -118.788 34.2077, -118.799 34.2258, -118.809 34.2349, -118.809 34.2439, -118.799 34.2439, -118.788 34.2439, -118.766 34.2439, -118.755 34.2438, -118.723 34.2438, -118.701 34.2347, -118.69 34.2166, -118.68 34.2075, -118.68 34.1985, -118.69 34.1985)), ((-118.961 34.235, -118.95 34.2259, -118.95 34.2169, -118.961 34.2078, -118.983 34.2169, -118.983 34.2259, -118.972 34.235, -118.961 34.235)))"
201811090600,"MULTIPOLYGON (((-118.777 34.1986, -118.788 34.2077, -118.799 34.2258, -118.809 34.2349, -118.809 34.2439, -118.799 34.2439, -118.788 34.2439, -118.766 34.2439, -118.755 34.2438, -118.723 34.2438, -118.701 34.2347, -118.69 34.2166, -118.68 34.2075, -118.68 34.1985, -118.69 34.1985, -118.701 34.1985, -118.712 34.1985, -118.723 34.1986, -118.734 34.1986, -118.745 34.1986, -118.766 34.1986, -118.777 34.1986)), ((-118.961 34.2078, -118.983 34.2169, -118.983 34.2259, -118.972 34.235, -118.961 34.235, -118.95 34.2259, -118.95 34.2169, -118.961 34.2078)))"
201811090700,"POLYGON ((-118.788 34.1715, -118.81 34.1806, -118.82 34.2077, -118.82 34.2168, -118.82 34.2258, -118.809 34.2439, -118.799 34.2439, -118.788 34.2439, -118.766 34.2439, -118.755 34.2438, -118.723 34.2438, -118.701 34.2347, -118.69 34.2166, -118.68 34.2075, -118.68 34.1985, -118.701 34.1714, -118.712 34.1714, -118.723 34.1714, -118.745 34.1715, -118.755 34.1715, -118.788 34.1715))"
201811090800,"POLYGON ((-118.766 34.1444, -118.799 34.1535, -118.81 34.1535, -118.82 34.1535, -118.82 34.1625, -118.82 34.1716, -118.82 34.2077, -118.82 34.2168, -118.82 34.2258, -118.809 34.2439, -118.799 34.2439, -118.788 34.2439, -118.766 34.2439, -118.755 34.2438, -118.723 34.2438, -118.701 34.2347, -118.69 34.2166, -118.68 34.2075, -118.68 34.1985, -118.701 34.1714, -118.712 34.1714, -118.756 34.1534, -118.766 34.1444))"
201811090900,"POLYGON ((-118.745 34.1262, -118.756 34.1262, -118.766 34.1353, -118.788 34.1534, -118.81 34.1806, -118.82 34.2077, -118.831 34.2259, -118.842 34.2349, -118.842 34.244, -118.831 34.253, -118.799 34.2439, -118.788 34.2439, -118.766 34.2439, -118.755 34.2438, -118.723 34.2438, -118.701 34.2347, -118.69 34.2166, -118.68 34.2075, -118.669 34.1894, -118.658 34.1803, -118.669 34.1713, -118.68 34.1713, -118.723 34.1443, -118.734 34.1262, -118.745 34.1262))"
201811091000,"POLYGON ((-118.81 34.1535, -118.82 34.1535, -118.842 34.1806, -118.864 34.2078, -118.864 34.2168, -118.853 34.2259, -118.842 34.244, -118.831 34.253, -118.799 34.2439, -118.788 34.2439, -118.766 34.2439, -118.755 34.2438, -118.744 34.2348, -118.723 34.2166, -118.701 34.1895, -118.701 34.1804, -118.701 34.1714, -118.712 34.1624, -118.723 34.1443, -118.734 34.1443, -118.766 34.1444, -118.799 34.1535, -118.81 34.1535))"
201811091100,"POLYGON ((-118.766 34.1444, -118.788 34.1534, -118.831 34.1806, -118.842 34.1806, -118.853 34.1806, -118.864 34.1807, -118.874 34.1807, -118.885 34.1897, -118.874 34.1988, -118.864 34.2168, -118.853 34.2259, -118.842 34.244, -118.831 34.253, -118.799 34.2439, -118.788 34.2439, -118.777 34.2348, -118.734 34.2167, -118.723 34.2166, -118.701 34.2166, -118.69 34.2166, -118.68 34.2075, -118.669 34.1894, -118.658 34.1803, -118.68 34.1442, -118.691 34.1442, -118.701 34.1442, -118.723 34.1443, -118.734 34.1443, -118.766 34.1444))"
201811091200,"POLYGON ((-118.691 34.1442, -118.701 34.1442, -118.723 34.1443, -118.734 34.1443, -118.745 34.1534, -118.799 34.1535, -118.81 34.1535, -118.82 34.1535, -118.864 34.1807, -118.874 34.1807, -118.885 34.1897, -118.874 34.1988, -118.864 34.2168, -118.853 34.2259, -118.842 34.244, -118.831 34.253, -118.799 34.2439, -118.788 34.2439, -118.777 34.2348, -118.734 34.2167, -118.723 34.2166, -118.701 34.2166, -118.69 34.2166, -118.68 34.2075, -118.669 34.1894, -118.658 34.1803, -118.68 34.1442, -118.691 34.1442))"
201811091300,"POLYGON ((-118.712 34.1171, -118.745 34.1262, -118.756 34.1262, -118.766 34.1353, -118.788 34.1534, -118.831 34.1806, -118.842 34.1806, -118.842 34.1897, -118.842 34.1987, -118.82 34.2258, -118.809 34.2258, -118.799 34.2168, -118.712 34.2076, -118.701 34.2166, -118.69 34.2166, -118.68 34.2075, -118.68 34.1985, -118.68 34.1623, -118.68 34.1532, -118.68 34.1442, -118.702 34.1261, -118.712 34.1171))"
201811091400,"POLYGON ((-118.712 34.1171, -118.745 34.1262, -118.756 34.1262, -118.766 34.1353, -118.788 34.1534, -118.831 34.1806, -118.842 34.1806, -118.864 34.2078, -118.864 34.2168, -118.853 34.2259, -118.842 34.244, -118.831 34.253, -118.799 34.2439, -118.788 34.2439, -118.777 34.2348, -118.755 34.2167, -118.701 34.2166, -118.69 34.2166, -118.68 34.2075, -118.68 34.1985, -118.701 34.1714, -118.701 34.1352, -118.702 34.1261, -118.712 34.1171))"
201811091500,"POLYGON ((-118.723 34.0991, -118.734 34.0991, -118.756 34.0991, -118.766 34.0991, -118.777 34.1082, -118.799 34.1263, -118.82 34.1535, -118.842 34.1806, -118.842 34.1897, -118.842 34.1987, -118.809 34.2439, -118.799 34.2439, -118.788 34.2439, -118.766 34.2439, -118.755 34.2438, -118.744 34.2348, -118.701 34.2166, -118.69 34.2166, -118.68 34.2075, -118.669 34.1894, -118.658 34.1803, -118.669 34.1713, -118.702 34.1261, -118.712 34.099, -118.723 34.0991))"
201811091600,"POLYGON ((-118.788 34.271, -118.777 34.271, -118.766 34.2619, -118.723 34.2438, -118.68 34.2437, -118.669 34.2346, -118.669 34.2256, -118.669 34.2165, -118.68 34.1985, -118.701 34.1714, -118.701 34.1352, -118.702 34.1261, -118.712 34.099, -118.734 34.0719, -118.745 34.072, -118.777 34.072, -118.81 34.0811, -118.821 34.0811, -118.831 34.0811, -118.853 34.1083, -118.853 34.1173, -118.853 34.1264, -118.842 34.1445, -118.842 34.1806, -118.842 34.1897, -118.842 34.1987, -118.809 34.2439, -118.788 34.271))"
201811091700,"POLYGON ((-118.95 34.0902, -118.95 34.0993, -118.939 34.1083, -118.896 34.1264, -118.874 34.1535, -118.842 34.1987, -118.831 34.262, -118.831 34.2711, -118.82 34.2711, -118.809 34.2711, -118.788 34.271, -118.777 34.271, -118.766 34.2619, -118.755 34.2438, -118.744 34.2348, -118.69 34.2347, -118.68 34.2437, -118.669 34.2346, -118.658 34.2165, -118.647 34.2074, -118.647 34.1984, -118.658 34.1894, -118.68 34.1442, -118.691 34.0809, -118.702 34.0719, -118.745 34.0539, -118.756 34.0539, -118.767 34.0539, -118.777 34.0539, -118.788 34.0539, -118.799 34.054, -118.81 34.054, -118.831 34.054, -118.842 34.054, -118.875 34.054, -118.896 34.0631, -118.939 34.0902, -118.95 34.0902))"
