35,4
36,9
37,7
38,4
39,7
40,6
41,1
42,4
47,1
57,1
138,1
140,1
197,1
212,2
217,1
232,1
236,1
275,1
291,1
318,1
337,1
356,1
590,1
594,1
650,1
675,1
765,1
818,1
885,1
1070,1
1394,1
1675,1
1830,1
1848,1
1855,1
1903,1
1953,1
1997,1
2033,1
2143,1
2166,1
2189,1
2197,1
2295,1
2316,1
2372,1
2531,1
2541,1
2614,1
2651,1
2812,1
2912,1
2928,1
3010,1
6527,1
6776,1
6842,1
7015,1
7017,1
7069,1
7117,1
7139,1
7174,1
7389,1
7518,1
7670,1
7721,1
7779,1
7819,1
8286,1
8415,1
8598,1
8741,1
9363,1
10165,1
10562,1
10827,1
12222,1
18186,1
20113,1
20157,1
30129,1
30173,1
30184,1
60172,1
70117,1
70123,1
80119,1
80169,1
80354,1
80476,1
81589,1
82207,1
82563,1
