36,3
37,14
38,9
39,5
40,3
41,7
42,2
43,1
45,1
46,1
47,1
58,1
64,1
106,1
138,1
206,1
218,1
224,1
233,1
235,1
236,1
241,1
260,1
315,1
318,1
324,1
333,1
344,1
360,1
462,1
591,1
615,1
628,1
658,1
707,1
761,1
870,1
937,1
1151,1
1233,1
1457,1
1508,1
1672,1
1768,1
1800,1
1869,1
1887,1
1908,1
2033,1
2075,1
2090,1
2127,1
2139,1
2160,1
2205,1
2305,1
2370,1
2473,1
2492,1
2516,1
2614,1
2803,1
2893,1
2978,2
6730,1
6772,1
6872,1
6928,1
7037,1
7048,1
7143,1
7175,1
7249,1
7469,1
7544,1
7703,1
7745,1
7865,1
8011,1
8333,1
8342,1
8460,1
8470,1
8576,1
10169,1
30168,1
30170,1
30217,1
60110,1
70182,1
72164,1
78326,1
