36,3
37,4
38,6
39,2
40,7
41,2
42,3
46,1
50,1
52,1
90,1
125,1
229,1
235,1
256,1
266,1
595,1
662,1
1830,1
1853,1
1873,1
1898,1
2044,1
2081,1
2083,1
2093,1
2126,1
2240,1
2293,1
2379,1
2483,1
2745,1
2833,1
2851,1
3254,1
6958,1
7063,1
7074,1
7261,1
7326,1
7475,1
7556,1
7619,1
7693,1
7758,1
8148,1
8170,1
8238,1
8388,1
10124,1
10136,1
11849,1
12392,1
20168,1
22147,1
22825,1
28226,1
30116,1
30119,1
30122,2
30141,1
30213,1
40165,1
42676,1
48555,1
50124,1
50130,1
50132,1
50160,1
50585,1
60300,1
70104,1
70150,1
70195,1
70575,1
80148,1
80169,1
80732,1
80824,1
81103,1
81840,1
90108,1
90116,1
90853,1
96996,1
97372,1
97844,1
100138,1
100164,1
100172,1
100230,1
100742,1
100984,1
103308,1
111204,1
111801,1
112056,1
120691,1
130635,1
140636,1
160841,1
161350,1
170987,1
171282,1
171495,1
171875,1
180714,1
181083,1
