36,5
37,5
38,4
39,1
40,3
41,1
42,2
43,1
44,1
48,2
50,1
51,1
53,1
57,1
68,1
69,1
232,1
233,1
240,1
263,1
278,1
688,1
1796,1
1870,1
1888,1
1892,1
2073,1
2137,1
2154,1
2286,1
2380,1
2471,1
2833,1
2948,1
2973,1
6763,1
6887,1
6959,1
7066,1
7131,1
7570,1
7649,1
7813,1
7870,1
8131,1
8316,1
8359,1
8546,1
10165,1
10168,1
10232,1
10890,1
11801,1
20102,1
22237,1
22631,1
26980,1
27391,1
28271,1
30103,1
30164,2
30210,1
40165,1
40712,1
40804,1
41075,1
42404,1
50164,1
50169,1
50273,1
60164,1
60169,1
60172,1
60269,1
61818,1
70111,1
70170,1
70176,1
70646,1
71073,1
71494,1
71736,1
72168,1
77095,1
77475,1
77943,1
78520,1
80116,1
80147,1
82191,1
82547,1
90163,1
90177,1
90211,1
90507,1
92216,1
100123,1
100171,1
100175,1
100613,1
102963,1
113435,1
120705,1
121074,1
130603,1
148333,1
150741,1
151079,1
151113,1
151426,1
151641,1
152026,1
190611,1
