37,8
38,10
39,5
40,5
41,2
43,1
44,3
45,2
46,1
49,2
52,1
54,1
56,1
57,1
60,1
70,1
75,1
229,1
234,1
236,1
251,1
262,2
292,1
339,1
349,1
362,1
378,2
574,1
624,1
1740,1
1772,1
1887,1
1900,1
1927,1
1991,1
2034,1
2098,2
2212,1
2267,1
2278,1
2295,1
2376,1
2392,1
2537,1
2569,1
2740,1
2823,1
2842,1
6616,1
6674,1
6871,1
6990,1
6995,1
7082,1
7451,1
7656,1
7671,1
7803,1
7964,1
7996,1
8264,1
8269,1
8514,1
8601,1
8615,1
10142,1
10164,1
10167,1
10266,1
10574,1
10850,1
20114,1
20197,1
22156,1
28217,1
30145,1
30162,1
30215,1
40165,1
41802,1
42682,1
60752,1
61025,1
61038,1
61342,1
61591,1
62203,1
80300,1
80892,1
90166,1
97038,1
97422,1
97876,1
101179,1
101619,1
101843,1
123429,1
