              1     105.00     223.60    2437.00     159.00     190.00     217.00     245.00     286.00          1     112.34
              2     148.00     290.93   10720.00     189.10     229.50     260.00     284.00     331.00          1     566.36
              3       0.00      18.19    1678.00       0.00       3.00      13.00      27.00      49.00          1      40.47
              4     268.00     647.53   13678.00     311.30     366.25     430.50     537.50    1293.45          1    1216.95
              5     128.00     420.00    5363.00     150.00     209.00     262.00     362.00    1095.75          1     629.78
              6     102.00     421.58    4599.00     167.40     211.00     272.00     357.00    1065.60          1     603.11
