              1     105.00     223.60    2437.00     159.00     190.00     217.00     245.00     286.00          1     112.34
              2     746.00   10908.56   14635.00    4474.80   10411.00   11532.00   13209.00   14153.80          1    3859.07
              3       0.00      18.19    1678.00       0.00       3.00      13.00      27.00      49.00          1      40.47
              4     317.00   16015.60   22438.00     317.00   14829.00   20450.00   22044.00   22438.00          1    8307.91
              5     825.00    4317.09    5927.00    3816.20    4216.00    4411.00    4636.50    4974.70          1     860.40
              6     880.00    4487.27    5830.00    4161.65    4353.00    4530.50    4862.00    5254.30          1     874.18
