           1000      62.00     685.22    2586.00      94.85     138.00     204.50    1130.75    2124.00          1     713.57
           2000      43.00    1763.95   13580.00      60.85     117.00     197.50    1405.75   13540.15          1    3850.00
           3000      48.00     644.27    2140.00      81.85     322.25     378.00     840.75    2087.15          1     572.55
           4000      54.00    1854.35    5507.00      83.00     128.00     186.00    4924.75    5486.15          1    2341.66
           5000      46.00     393.65     851.00      88.85     209.25     417.50     525.00     822.15          1     213.25
