              1      31.00    1714.97    8237.00      32.00      34.00     236.00    2074.00    7429.00          1    2576.44 
              2      31.00    1714.13    8221.00      32.00      34.00     234.00    2069.00    7454.40          1    2578.57 
              3   10093.00   76083.29  197651.00   20097.40   41811.00   72768.00  100106.00  149468.00          1   42169.87 
              4      31.00    1686.23    8222.00      31.00      33.00     207.00    2034.00    7427.60          1    2546.54 
              5   10102.00   76072.54  197667.00   20096.80   41749.00   72778.00  100106.00  149466.20          1   42150.03 
