37,2
38,13
39,6
40,7
41,6
42,3
43,1
44,2
45,2
47,1
48,1
49,1
50,1
52,1
55,1
68,1
72,1
110,1
212,2
223,1
235,1
248,1
264,1
270,1
281,1
285,1
308,1
311,1
419,1
473,1
615,1
616,1
674,1
841,1
886,1
1285,1
1503,1
1704,1
1758,1
1791,1
1792,1
1807,1
2001,1
2048,1
2065,1
2111,1
2112,1
2127,1
2226,1
2295,1
2318,1
2334,1
2447,1
2504,1
2527,1
2555,1
2759,1
2802,1
3223,1
6981,1
6996,1
7082,1
7199,1
7268,1
7374,1
7530,1
7659,1
7692,1
7753,1
7783,1
7881,1
7924,1
8045,1
8189,1
8251,1
8406,1
8471,1
8601,1
9157,1
10135,1
10508,1
10888,1
10950,1
20164,1
22279,1
28752,1
30127,1
30211,1
63421,1
80167,1
80216,1
151003,1
151335,1
151553,1
151982,1
