36,4
37,9
38,7
39,4
40,8
41,6
42,1
43,5
44,1
46,3
47,1
48,1
57,1
138,1
153,1
201,1
209,1
231,1
245,1
252,1
269,1
275,1
293,1
296,1
299,1
326,1
342,1
347,1
537,1
601,1
606,1
659,1
756,1
762,1
894,1
919,1
1100,1
1290,1
1434,1
1529,1
1684,1
1741,1
1777,1
1798,1
1892,1
1952,1
1994,1
2045,1
2115,1
2128,1
2142,1
2161,1
2217,1
2293,1
2311,1
2396,1
2510,1
2520,1
2539,1
2776,1
2818,1
2935,1
2962,1
6650,1
6794,1
6804,1
6967,1
7004,1
7005,1
7066,1
7327,1
7485,1
7633,1
7647,1
7657,1
7697,1
7878,1
8016,1
8111,1
8403,1
8489,1
8598,1
8602,1
10163,1
10575,1
10877,1
22134,1
28259,1
30118,1
30211,1
80176,1
