35,1
36,7
37,12
38,5
39,5
40,4
41,4
43,2
48,1
207,1
210,1
211,1
222,2
247,1
295,1
317,1
343,1
562,1
803,1
1701,1
1741,1
1780,1
2101,1
2136,1
2206,1
2327,1
2396,1
2418,1
2518,1
2568,1
2574,1
2610,1
2833,1
2996,1
6701,1
6751,1
6897,1
6935,1
6958,1
7271,1
7363,1
7632,1
8482,1
8582,1
8647,1
8663,1
10108,1
10166,1
10314,1
20331,1
21084,1
21457,1
21687,1
30209,1
40171,1
40608,1
40882,1
50119,1
50171,1
50454,1
60117,1
60141,1
60176,1
62080,1
62210,1
67611,1
68122,1
68343,1
70115,1
70170,2
70207,1
70566,1
70818,1
70833,1
71052,1
71258,1
71620,1
72131,1
72873,1
78088,1
81915,1
82353,1
87559,1
88269,1
90110,1
90114,1
90182,1
90635,1
90825,1
92119,1
92910,1
98537,1
99308,1
102269,1
108966,1
