37,6
38,6
39,5
40,3
41,6
42,6
43,1
44,3
45,1
47,1
52,1
75,1
81,1
219,1
231,1
235,1
244,1
268,1
316,1
324,1
345,1
362,1
364,1
601,1
623,1
1770,1
1796,1
1821,1
1854,1
1902,1
2051,1
2072,1
2073,1
2092,1
2098,1
2186,1
2208,1
2289,1
2375,1
2494,1
2741,1
2776,1
3094,1
6673,1
6780,1
6871,1
6893,1
7004,1
7085,1
7156,1
7553,1
7666,1
7769,1
7857,1
7978,1
8075,1
8168,1
8396,1
8457,1
10168,1
10573,1
10846,1
20164,1
20165,1
20355,1
22184,1
28026,1
30139,1
30162,1
30164,2
30284,1
41284,1
41796,1
42022,1
42435,1
42638,1
50168,1
52695,1
61091,1
61418,1
61632,1
61998,1
62013,1
68783,1
70169,1
70252,1
70888,1
80124,1
80164,1
90636,1
93391,1
100104,1
100115,1
100176,1
130517,1
137232,1
137616,1
138102,1
170863,1
171142,1
