36,1
37,2
38,1
39,4
40,4
41,3
42,2
43,1
50,2
53,1
64,1
138,1
202,1
210,1
215,1
239,1
263,1
303,1
314,1
564,1
653,1
774,1
864,1
1049,1
1376,1
1688,1
1785,1
1887,1
1952,1
2121,1
2165,1
2170,1
2252,1
2375,1
2452,1
2531,1
2550,1
2745,1
2911,1
2944,1
6753,1
6924,1
6992,1
7005,1
7259,1
7364,1
7416,1
7583,1
7585,1
7689,1
7894,1
8585,1
8878,1
10138,1
10178,1
11940,1
17381,1
18064,1
20115,1
20121,1
20133,1
20135,1
20169,1
20171,1
20173,1
20351,1
20517,1
20594,1
20601,1
20862,1
20870,1
30168,1
30174,1
30210,1
30241,1
30342,1
30708,1
30904,1
31151,1
31534,1
31756,1
32138,1
38338,1
40133,1
40171,1
40195,1
50166,1
50173,2
50485,1
52349,1
52383,1
52519,1
58392,1
58721,1
58987,1
60105,1
60175,1
60177,1
60178,1
60554,1
63014,1
70128,1
70169,1
70172,1
70175,1
80171,1
80176,1
80177,1
80178,1
80188,1
82294,1
90172,1
90176,1
91979,1
97841,1
98120,1
102764,1
