37,5
38,12
39,10
40,6
41,6
42,1
43,4
44,1
45,2
46,1
51,1
62,1
64,1
69,1
106,1
139,1
210,2
221,1
234,1
247,1
256,1
257,1
265,1
271,1
325,1
339,1
342,1
372,1
396,1
456,1
581,1
633,1
650,1
663,1
686,1
785,1
870,1
923,1
1134,1
1240,1
1463,1
1486,1
1774,1
1858,1
1893,1
1896,1
1901,1
2007,1
2050,1
2076,1
2151,1
2213,2
2221,1
2242,2
2300,1
2380,1
2394,1
2553,1
2563,1
2668,1
2747,1
2840,1
2933,1
3034,1
6716,1
6893,1
6998,1
7032,1
7105,1
7140,1
7185,1
7308,1
7369,1
7707,1
7767,1
7825,1
7851,1
7923,1
8031,1
8075,1
8135,1
8337,1
8343,1
8514,1
8579,1
30214,1
90152,1
90448,1
