36,1
37,9
38,16
39,4
40,2
41,6
42,4
43,2
45,1
46,2
47,1
51,2
221,1
235,1
238,1
239,1
240,2
273,1
316,1
321,1
327,1
348,1
398,1
620,1
644,1
1703,1
1887,2
2002,1
2012,1
2040,1
2042,1
2081,1
2086,1
2120,1
2126,1
2217,1
2236,1
2371,1
2461,1
2477,1
2512,1
2527,1
2541,1
2751,1
2844,1
2858,1
6666,1
6942,1
7120,1
7252,1
7302,1
7366,1
7431,1
7456,1
7626,1
7800,1
7817,2
7854,1
8027,1
8044,1
8299,1
8351,1
8454,1
8514,1
8539,1
10118,1
10522,1
10792,1
20168,1
20892,1
22254,1
28472,1
30141,1
30211,1
80178,1
80334,1
100182,1
100274,1
110704,1
110918,1
113492,1
131212,1
131663,1
131875,1
141103,1
141437,1
141681,1
142073,1
