time,boundary
201806300100,"POLYGON ((-120.862 37.9915, -120.862 37.9825, -120.873 37.9826, -120.885 37.9828, -120.885 37.9918, -120.884 38.0008, -120.873 38.0007, -120.862 38.0006, -120.862 37.9915))"
201806301800,"MULTIPOLYGON (((-122.298 39.3883, -122.309 39.3793, -122.321 39.3793, -122.333 39.3883, -122.344 39.4063, -122.356 39.4153, -122.368 39.4153, -122.368 39.4243, -122.368 39.4333, -122.356 39.4514, -122.356 39.4604, -122.344 39.4604, -122.333 39.4604, -122.321 39.4514, -122.31 39.4334, -122.298 39.4244, -122.286 39.4244, -122.286 39.4154, -122.286 39.4064, -122.298 39.3883)), ((-122.368 39.5777, -122.38 39.5777, -122.38 39.5867, -122.403 39.6047, -122.415 39.6137, -122.415 39.6227, -122.403 39.6317, -122.391 39.6227, -122.38 39.6228, -122.38 39.6137, -122.356 39.5957, -122.345 39.5957, -122.345 39.5867, -122.345 39.5777, -122.356 39.5777, -122.368 39.5777)))"
201806302200,"POLYGON ((-122.216 38.7839, -122.205 38.7839, -122.193 38.7839, -122.205 38.7749, -122.216 38.7839))"
201806302300,"POLYGON ((-122.234 38.7839, -122.228 38.7839, -122.216 38.7839, -122.228 38.7569, -122.239 38.7569, -122.251 38.7569, -122.251 38.7659, -122.239 38.7749, -122.234 38.7839))"
201807010000,"POLYGON ((-122.28 38.7929, -122.262 38.7929, -122.251 38.7839, -122.239 38.7839, -122.228 38.7839, -122.216 38.7839, -122.205 38.7749, -122.193 38.7659, -122.205 38.7659, -122.216 38.7298, -122.216 38.7388, -122.239 38.7569, -122.251 38.7569, -122.262 38.7569, -122.274 38.7568, -122.285 38.7568, -122.297 38.7659, -122.285 38.7839, -122.28 38.7929))"
201807010100,"POLYGON ((-122.228 38.802, -122.216 38.7839, -122.216 38.7749, -122.216 38.7659, -122.228 38.7659, -122.239 38.7298, -122.251 38.7298, -122.262 38.7388, -122.262 38.7478, -122.251 38.7659, -122.239 38.7749, -122.228 38.793, -122.228 38.802))"
201807010200,"POLYGON ((-122.574 39.0449, -122.563 39.045, -122.551 39.045, -122.551 39.036, -122.551 39.027, -122.551 39.0179, -122.551 39.0179, -122.563 39.0269, -122.574 39.0269, -122.574 39.0359, -122.574 39.0449))"
201807011400,"POLYGON ((-122.185 38.5882, -122.193 38.5945, -122.193 38.6035, -122.193 38.6125, -122.193 38.617, -122.182 38.6125, -122.17 38.6035, -122.159 38.5945, -122.159 38.5855, -122.182 38.5855, -122.185 38.5882))"
201807011500,"POLYGON ((-122.182 38.5855, -122.185 38.5882, -122.193 38.5945, -122.193 38.6035, -122.193 38.6125, -122.193 38.6396, -122.216 38.6486, -122.216 38.6576, -122.239 38.6757, -122.239 38.6847, -122.239 38.6937, -122.228 38.6937, -122.216 38.6937, -122.205 38.6847, -122.193 38.6667, -122.182 38.6576, -122.182 38.6486, -122.182 38.6396, -122.182 38.6125, -122.159 38.6035, -122.147 38.6035, -122.136 38.6035, -122.124 38.6035, -122.113 38.6035, -122.113 38.5945, -122.113 38.5854, -122.124 38.5855, -122.182 38.5855))"
201807011600,"POLYGON ((-122.182 38.6486, -122.182 38.6396, -122.193 38.6396, -122.216 38.6486, -122.216 38.6576, -122.205 38.6667, -122.193 38.6667, -122.182 38.6576, -122.182 38.6486))"
201807011700,"POLYGON ((-122.147 38.6937, -122.159 38.6937, -122.17 38.6937, -122.182 38.7028, -122.182 38.7118, -122.17 38.7208, -122.147 38.7118, -122.147 38.7027, -122.147 38.6937))"
201807011800,"MULTIPOLYGON (((-122.321 39.3793, -122.333 39.3883, -122.344 39.4063, -122.356 39.4153, -122.368 39.4153, -122.368 39.4243, -122.368 39.4333, -122.356 39.4514, -122.356 39.4604, -122.344 39.4604, -122.333 39.4604, -122.321 39.4514, -122.321 39.4424, -122.321 39.4063, -122.309 39.3973, -122.298 39.3973, -122.298 39.3883, -122.309 39.3793, -122.321 39.3793)), ((-122.368 39.5777, -122.38 39.5777, -122.38 39.5867, -122.403 39.6047, -122.415 39.6137, -122.415 39.6227, -122.403 39.6317, -122.391 39.6227, -122.38 39.6228, -122.38 39.6137, -122.356 39.5957, -122.345 39.5957, -122.345 39.5867, -122.345 39.5777, -122.356 39.5777, -122.368 39.5777)))"
201807012200,"POLYGON ((-122.136 38.6576, -122.136 38.6486, -122.136 38.6396, -122.124 38.6035, -122.113 38.6035, -122.113 38.5945, -122.113 38.5854, -122.124 38.5855, -122.136 38.5855, -122.147 38.5855, -122.147 38.5945, -122.17 38.6125, -122.182 38.6216, -122.193 38.6396, -122.216 38.6486, -122.216 38.6576, -122.205 38.6667, -122.193 38.6667, -122.159 38.6667, -122.136 38.6576))"
201807012300,"MULTIPOLYGON (((-122.136 38.6576, -122.136 38.6486, -122.136 38.6396, -122.124 38.6035, -122.113 38.6035, -122.113 38.5945, -122.113 38.5854, -122.124 38.5855, -122.136 38.5855, -122.147 38.5855, -122.147 38.5945, -122.17 38.6125, -122.182 38.6216, -122.193 38.6396, -122.216 38.6486, -122.216 38.6576, -122.205 38.6667, -122.193 38.6847, -122.193 38.6937, -122.182 38.6937, -122.159 38.6847, -122.159 38.6757, -122.136 38.6576)), ((-122.205 38.7749, -122.216 38.7839, -122.228 38.7839, -122.239 38.7839, -122.251 38.7839, -122.262 38.7839, -122.274 38.7839, -122.274 38.7929, -122.274 38.802, -122.262 38.82, -122.262 38.829, -122.251 38.829, -122.239 38.829, -122.228 38.82, -122.205 38.802, -122.193 38.793, -122.193 38.7839, -122.205 38.7749)))"
