36,1
37,10
38,13
39,8
40,4
41,8
44,1
48,1
49,1
52,1
57,1
73,1
107,1
207,1
213,1
228,1
233,1
244,1
252,1
258,2
259,1
308,1
323,1
349,1
462,1
530,1
596,1
656,1
753,1
850,1
1220,1
1450,1
1678,1
1768,1
1774,1
1822,1
1866,1
1884,1
2032,1
2079,1
2088,2
2099,1
2177,1
2290,1
2340,1
2384,1
2417,1
2463,1
2533,1
2607,1
2948,1
3023,1
3432,1
6676,1
6873,1
6949,1
6951,1
7018,1
7094,1
7130,1
7148,1
7235,1
7371,1
7592,1
7757,1
7804,1
7813,1
8332,1
8353,1
8481,1
8637,1
8745,1
8927,1
10166,1
10598,1
10857,1
11039,1
20161,1
22239,1
29095,1
30165,1
30209,1
63368,1
80164,1
80268,1
151085,1
151411,1
151624,1
152011,1
