36,4
37,11
38,7
39,7
40,5
41,3
42,2
43,1
47,1
210,1
212,1
216,1
226,1
227,1
250,1
299,1
318,1
346,1
567,1
797,1
1704,1
1807,1
1821,1
2031,1
2107,1
2132,1
2246,1
2300,1
2384,1
2426,1
2499,1
2545,1
2557,1
2845,1
2983,1
6542,1
6794,1
6819,1
6998,1
7183,1
7193,1
7197,1
7726,1
8147,1
8227,1
8463,1
8558,1
10163,1
10188,1
10470,1
20334,1
21149,1
21542,1
21784,1
30211,1
40172,1
40621,1
40907,1
50169,1
50179,1
50451,1
60157,1
60167,1
60176,1
61980,1
62154,1
67583,1
68039,1
68238,1
70168,2
70169,1
70215,1
70568,1
70836,1
71267,1
71645,1
71983,1
72132,1
72560,1
73114,1
78186,1
81953,1
82241,1
87569,1
88254,1
90123,1
90178,1
90244,1
90712,1
90909,1
92042,1
92870,1
97554,1
98230,1
102427,1
109240,1
