36,4
37,5
38,2
39,7
40,1
41,1
45,1
49,1
140,1
196,1
199,1
205,1
226,1
249,1
291,1
295,1
547,1
666,1
767,1
880,1
1067,1
1399,1
1687,1
1836,1
1893,1
1994,1
2011,1
2035,1
2077,1
2109,1
2291,1
2306,1
2524,1
2543,1
2733,1
2817,1
2932,1
6493,1
6741,1
6985,1
7089,1
7134,1
7358,1
7495,1
7684,1
7692,1
8031,1
8243,1
8363,1
8813,1
10149,1
10172,1
11979,1
17597,1
18272,1
20108,1
20128,1
20166,1
20167,1
20168,1
20170,1
20174,1
20460,1
20468,1
20563,1
20610,1
20827,1
20864,1
30138,1
30172,1
30208,1
30239,1
30343,1
30705,1
30899,1
31144,1
31550,1
31768,1
32237,1
38189,1
40169,1
40170,1
40172,1
50148,1
50170,2
50462,1
52234,1
52340,1
52791,1
58531,1
58767,1
59392,1
60155,1
60168,1
60171,1
60174,1
60588,1
62967,1
70167,1
70173,1
70174,1
70181,1
80106,1
80170,2
80172,1
80174,1
82302,1
90170,1
90180,1
92014,1
97311,1
97492,1
102633,1
