36,1
37,10
38,16
39,10
40,2
41,2
42,1
43,4
47,1
48,1
55,2
58,1
107,1
137,1
211,1
223,1
230,1
231,1
245,1
267,1
268,1
296,1
319,1
333,1
335,1
348,1
364,1
481,1
568,1
626,1
628,1
672,1
747,1
760,1
876,1
986,1
1197,1
1238,1
1459,1
1549,1
1680,1
1774,1
1869,1
1889,1
1890,1
2018,1
2034,1
2070,2
2076,1
2117,1
2202,1
2226,1
2357,1
2377,1
2531,1
2535,1
2544,1
2670,1
2771,1
2833,1
2895,1
2931,1
6494,1
6764,1
6786,1
6975,1
6983,1
7031,1
7141,1
7177,1
7202,1
7352,1
7508,1
7695,1
7708,1
7830,1
8202,1
8348,1
8369,1
8419,1
8439,1
8581,1
30123,1
30170,1
30209,1
72083,1
78135,1
80114,1
80556,1
