35,1
36,4
37,14
38,7
39,9
40,6
41,1
42,2
44,1
49,1
52,1
61,1
70,1
105,1
137,1
199,1
207,1
214,1
226,1
229,1
232,1
244,1
252,1
308,1
318,1
345,1
363,1
434,1
595,1
607,1
614,1
655,1
761,1
866,1
873,1
1054,1
1234,1
1385,1
1431,1
1697,1
1793,1
1849,1
1867,1
1878,1
2003,1
2036,1
2075,1
2090,1
2103,1
2114,1
2201,1
2221,1
2310,1
2361,1
2371,1
2473,1
2549,1
2671,1
2776,1
2841,1
2938,1
2960,1
6780,1
6978,1
6983,1
7050,1
7139,1
7170,1
7180,1
7201,1
7354,1
7450,1
7609,1
7617,1
7809,1
7865,1
7867,1
8017,1
8249,1
8288,1
8351,1
8423,1
12104,1
18188,1
30138,1
30139,1
30208,1
60180,1
80149,1
80168,1
80478,1
80549,1
80820,1
