37,12
38,11
39,2
40,6
41,4
42,2
43,1
44,1
46,1
51,1
218,1
233,1
235,1
237,1
250,1
282,1
313,1
319,1
326,1
358,1
597,1
619,1
1766,1
1772,1
1864,1
1874,1
1999,1
2081,1
2093,1
2122,1
2147,1
2204,1
2239,1
2269,1
2292,1
2369,1
2468,1
2744,1
2772,1
3383,1
6636,1
6917,1
6923,1
7007,1
7100,1
7120,1
7280,1
7590,1
7602,1
7621,1
7838,1
8031,1
8180,1
8271,1
8406,1
8660,1
10146,1
10550,1
10826,1
20162,1
20163,1
20312,1
22134,1
28077,1
30163,1
30164,1
30168,1
30210,1
30232,1
41234,1
41715,1
41937,1
42457,1
42672,1
50167,1
52750,1
61032,1
61359,1
61573,1
61832,1
61954,1
68913,1
70162,1
70204,1
70916,1
80128,1
80169,1
90630,1
93506,1
100109,1
100161,1
100171,1
130470,1
137089,1
137474,1
137926,1
170804,1
171088,1
