36,2
37,4
38,17
39,7
40,2
41,7
42,3
43,2
44,3
47,1
64,1
108,1
139,1
203,1
206,1
218,1
236,1
238,1
240,1
248,1
252,1
290,1
315,1
332,1
339,1
351,1
357,1
457,1
586,1
593,1
612,1
650,1
706,1
761,1
865,1
943,1
1167,1
1238,1
1456,1
1520,1
1678,1
1732,1
1770,2
1858,1
1893,1
2002,1
2031,1
2078,1
2082,1
2092,1
2120,1
2216,1
2294,1
2302,1
2383,1
2509,1
2540,1
2616,1
2754,1
2800,1
2847,1
2940,1
6661,1
6724,1
6728,1
6925,1
6960,1
6995,1
7012,1
7035,1
7109,1
7411,1
7465,1
7533,1
7684,1
7685,1
7696,1
8071,1
8172,1
8290,1
8344,1
8387,1
10174,1
30121,1
30167,1
30168,1
60173,1
70171,1
72371,1
78408,1
