10126,1
10129,1
10167,1
10974,1
12338,1
12629,1
12710,1
12885,1
20123,2
20127,1
20128,1
20130,1
20176,1
20281,1
21879,1
22000,1
22286,1
30120,1
30123,1
30132,1
30162,1
30165,1
30166,1
30171,1
30207,1
30655,1
32169,1
32181,1
37193,1
40132,1
40160,1
40161,1
40162,1
40591,1
42080,1
50130,1
50160,1
50161,1
50165,1
50168,1
51884,1
52296,1
52676,1
52717,1
53366,1
60107,1
60126,1
60165,1
60166,1
60278,1
61051,1
62105,1
62125,1
67593,1
68407,1
70110,1
70159,1
70160,1
70161,2
70693,1
71988,1
72462,1
72898,1
79169,1
80131,1
80134,1
80155,1
80158,1
80162,1
80163,1
80167,1
80524,1
81504,1
89113,1
90129,1
90159,1
90164,2
90167,1
90236,1
91045,1
91660,1
92351,1
97395,1
97571,1
98457,1
100155,1
100157,2
100163,1
100164,3
100197,1
102236,1
103143,1
107453,1
108959,1
109278,1
110627,1
110658,1
111179,1
111926,1
113612,1
117903,1
119693,1
120576,1
120627,1
130513,1
150567,1
150571,1
150840,1
157807,1
158214,1
160539,1
167716,1
170516,1
171155,1
172551,1
178885,1
191055,1
198004,1
198546,1
198875,1
211771,1
251235,1
302128,1
