consumption and contribution for event A on v1
time slice 1
7 , 37986 , 24680
8 , 34876 , 16160
9 , 33203 , 8050
10 , 31088 , 0
===============================================
time slice 1
1 , 42753 , 75333
2 , 41549 , 66247
3 , 39788 , 56629
4 , 39742 , 50006
5 , 37935 , 40674
6 , 36925 , 32645
7 , 35197 , 24680
8 , 33585 , 16160
9 , 32635 , 8050
10 , 31052 , 0
===============================================
time slice 1
1 , 31560 , 75333
2 , 31470 , 66247
3 , 30305 , 56629
4 , 30866 , 50006
5 , 30362 , 40674
6 , 29605 , 32645
7 , 29735 , 24680
8 , 28520 , 16160
9 , 28574 , 8050
10 , 28087 , 0
===============================================
===============================================
contribution for event C on v1
time slice 1
2 , 44067 , 44067
3 , 87900 , 87900
4 , 129049 , 129049
5 , 173181 , 173181
6 , 217391 , 217391
7 , 259012 , 259012
8 , 299644 , 299644
9 , 347079 , 347079
10 , 389791 , 389791
===============================================
time slice 2
===============================================
time slice 3
===============================================
time slice 4
===============================================
time slice 5
===============================================
time slice 6
===============================================
time slice 7
===============================================
time slice 8
===============================================
time slice 9
===============================================
time slice 10
===============================================
===============================================
consumption and contribution for partial match 1
time slice 1
1 , 713515 , 388590
2 , 671849 , 346965
3 , 627579 , 302951
4 , 582197 , 259189
5 , 534585 , 214476
6 , 502724 , 175098
7 , 451973 , 128875
8 , 411638 , 87529
9 , 368750 , 43441
10 , 321207 , 0
===============================================
time slice 2
===============================================
time slice 3
===============================================
time slice 4
===============================================
time slice 5
===============================================
time slice 6
===============================================
time slice 7
===============================================
time slice 8
===============================================
time slice 9
===============================================
time slice 10
===============================================
===============================================
consumption and contribution for partial match 2
time slice 1
2 , 11650 , 8435 , 0.724034
3 , 23273 , 16914 , 0.726765
4 , 34244 , 24734 , 0.722287
5 , 44920 , 32492 , 0.72333
6 , 57948 , 42029 , 0.725288
7 , 67110 , 48405 , 0.721278
8 , 79169 , 57252 , 0.723162
9 , 91606 , 66439 , 0.725269
10 , 101862 , 73724 , 0.723764
11 , 31405 , 0 , 0
12 , 27945 , 0 , 0
13 , 24949 , 0 , 0
14 , 21592 , 0 , 0
15 , 18905 , 0 , 0
16 , 15382 , 0 , 0
17 , 12356 , 0 , 0
18 , 9396 , 0 , 0
19 , 6099 , 0 , 0
20 , 3030 , 0 , 0
===============================================
time slice 2
2 , 10706 , 7501 , 0.700635
3 , 21250 , 14933 , 0.702729
4 , 31884 , 22363 , 0.701386
5 , 42570 , 29856 , 0.701339
6 , 53252 , 37379 , 0.701927
7 , 63580 , 44561 , 0.700865
8 , 73159 , 51173 , 0.699476
9 , 84417 , 59305 , 0.702524
10 , 96426 , 67649 , 0.701564
11 , 31269 , 0 , 0
12 , 28481 , 0 , 0
13 , 25256 , 0 , 0
14 , 21911 , 0 , 0
15 , 18927 , 0 , 0
16 , 15669 , 0 , 0
17 , 12560 , 0 , 0
18 , 9390 , 0 , 0
19 , 6382 , 0 , 0
20 , 3119 , 0 , 0
===============================================
time slice 3
2 , 10254 , 6947 , 0.677492
3 , 19736 , 13356 , 0.676733
4 , 28767 , 19365 , 0.673167
5 , 38616 , 26123 , 0.676481
6 , 49109 , 33122 , 0.674459
7 , 58136 , 39188 , 0.674075
8 , 67196 , 45176 , 0.672302
9 , 77523 , 52284 , 0.674432
10 , 86776 , 58576 , 0.675025
11 , 31607 , 0 , 0
12 , 28439 , 0 , 0
13 , 25390 , 0 , 0
14 , 22022 , 0 , 0
15 , 18783 , 0 , 0
16 , 15754 , 0 , 0
17 , 12375 , 0 , 0
18 , 9261 , 0 , 0
19 , 6403 , 0 , 0
20 , 3011 , 0 , 0
===============================================
time slice 4
2 , 8976 , 5736 , 0.639037
3 , 17976 , 11620 , 0.646417
4 , 25810 , 16502 , 0.639365
5 , 35073 , 22505 , 0.641662
6 , 43575 , 28033 , 0.643328
7 , 53704 , 34520 , 0.642783
8 , 61562 , 39446 , 0.640752
9 , 71145 , 45722 , 0.642659
10 , 79844 , 51230 , 0.641626
11 , 31269 , 0 , 0
12 , 28089 , 0 , 0
13 , 25084 , 0 , 0
14 , 21986 , 0 , 0
15 , 18647 , 0 , 0
16 , 15612 , 0 , 0
17 , 12599 , 0 , 0
18 , 9211 , 0 , 0
19 , 6312 , 0 , 0
20 , 3124 , 0 , 0
===============================================
time slice 5
2 , 7895 , 4742 , 0.600633
3 , 15968 , 9654 , 0.604584
4 , 23898 , 14412 , 0.603063
5 , 31591 , 19040 , 0.602703
6 , 40385 , 24240 , 0.600223
7 , 48080 , 28924 , 0.601581
8 , 55697 , 33352 , 0.598811
9 , 63850 , 38398 , 0.601378
10 , 71320 , 42892 , 0.601402
11 , 31363 , 0 , 0
12 , 28432 , 0 , 0
13 , 25329 , 0 , 0
14 , 21942 , 0 , 0
15 , 18726 , 0 , 0
16 , 15722 , 0 , 0
17 , 12518 , 0 , 0
18 , 9326 , 0 , 0
19 , 6256 , 0 , 0
20 , 3173 , 0 , 0
===============================================
time slice 6
2 , 7159 , 3967 , 0.554128
3 , 14239 , 7899 , 0.554744
4 , 20947 , 11530 , 0.550437
5 , 28232 , 15610 , 0.552919
6 , 34922 , 19193 , 0.549596
7 , 42036 , 23085 , 0.549172
8 , 48944 , 26903 , 0.549669
9 , 56026 , 30923 , 0.55194
10 , 62967 , 34720 , 0.5514
11 , 31343 , 0 , 0
12 , 28402 , 0 , 0
13 , 24961 , 0 , 0
14 , 22009 , 0 , 0
15 , 18629 , 0 , 0
16 , 15560 , 0 , 0
17 , 12660 , 0 , 0
18 , 9318 , 0 , 0
19 , 6202 , 0 , 0
20 , 3124 , 0 , 0
===============================================
time slice 7
2 , 6180 , 2975 , 0.481392
3 , 12426 , 6066 , 0.48817
4 , 18394 , 9013 , 0.489997
5 , 25268 , 12513 , 0.495211
6 , 30349 , 14802 , 0.487726
7 , 37208 , 18112 , 0.486777
8 , 42491 , 20514 , 0.482785
9 , 49660 , 24360 , 0.490536
10 , 56234 , 27484 , 0.488743
11 , 31198 , 0 , 0
12 , 28143 , 0 , 0
13 , 24796 , 0 , 0
14 , 21848 , 0 , 0
15 , 18665 , 0 , 0
16 , 15726 , 0 , 0
17 , 12571 , 0 , 0
18 , 9445 , 0 , 0
19 , 6261 , 0 , 0
20 , 3096 , 0 , 0
===============================================
time slice 8
2 , 5538 , 2242 , 0.404839
3 , 10509 , 4201 , 0.399753
4 , 15957 , 6423 , 0.402519
5 , 21548 , 8710 , 0.404214
6 , 26388 , 10595 , 0.401508
7 , 31754 , 12773 , 0.402249
8 , 37089 , 14728 , 0.397099
9 , 42099 , 16890 , 0.401197
10 , 47214 , 18929 , 0.400919
11 , 31348 , 0 , 0
12 , 28236 , 0 , 0
13 , 24893 , 0 , 0
14 , 22124 , 0 , 0
15 , 18880 , 0 , 0
16 , 15638 , 0 , 0
17 , 12309 , 0 , 0
18 , 9465 , 0 , 0
19 , 6157 , 0 , 0
20 , 3140 , 0 , 0
===============================================
time slice 9
2 , 4320 , 1155 , 0.267361
3 , 8970 , 2529 , 0.28194
4 , 13149 , 3701 , 0.281466
5 , 17440 , 4925 , 0.282397
6 , 22155 , 6244 , 0.281833
7 , 26336 , 7407 , 0.28125
8 , 30776 , 8659 , 0.281356
9 , 35355 , 10009 , 0.2831
10 , 40011 , 11371 , 0.284197
11 , 31780 , 0 , 0
12 , 28378 , 0 , 0
13 , 24988 , 0 , 0
14 , 21967 , 0 , 0
15 , 18669 , 0 , 0
16 , 15728 , 0 , 0
17 , 12560 , 0 , 0
18 , 9284 , 0 , 0
19 , 6190 , 0 , 0
20 , 3105 , 0 , 0
===============================================
time slice 10
2 , 3247 , 367 , 0.113027
3 , 6429 , 728 , 0.113237
4 , 9470 , 1006 , 0.10623
5 , 12839 , 1407 , 0.109588
6 , 15923 , 1754 , 0.110155
7 , 19272 , 2037 , 0.105697
8 , 22185 , 2441 , 0.110029
9 , 25417 , 2749 , 0.108156
10 , 28811 , 3216 , 0.111624
11 , 28394 , 0 , 0
12 , 25333 , 0 , 0
13 , 22662 , 0 , 0
14 , 19947 , 0 , 0
15 , 16939 , 0 , 0
16 , 14299 , 0 , 0
17 , 11068 , 0 , 0
18 , 8372 , 0 , 0
19 , 5687 , 0 , 0
20 , 2790 , 0 , 0
===============================================
