time,category,boundary,value
201811110000,C01,"POLYGON ((-122.4793526582915 39.05931252179999, -122.4851353374383 39.05927095027873, -122.4851885113269 39.06377107608301, -122.4852416958064 39.06827119771523, -122.4852948908794 39.07277131518224, -122.4853480965486 39.07727142849082, -122.4854013128169 39.08177153764785, -122.4854545396869 39.08627164266009, -122.4855077771615 39.09077174353437, -122.4855610252433 39.09527184027753, -122.4856142839352 39.09977193289637, -122.4856675532399 39.10427202139773, -122.4857208331601 39.1087721057884, -122.4857741236986 39.11327218607521, -122.4858274248582 39.11777226226499, -122.4858807366416 39.12227233436455, -122.4859340590515 39.12677240238068, -122.4859873920908 39.13127246632024, -122.4860407357622 39.13577252619002, -122.4860940900684 39.14027258199688, -122.4861474550124 39.14477263374757, -122.4862008305966 39.14927268144896, -122.486254216824 39.15377272510787, -122.4863076136974 39.15827276473109, -122.4863610212194 39.16277280032546, -122.4864144393929 39.16727283189778, -122.4864678682207 39.1717728594549, -122.4865213077054 39.1762728830036, -122.4865747578499 39.18077290255073, -122.486628218657 39.18527291810307, -122.4866816901294 39.18977292966749, -122.4867351722698 39.19427293725079, -122.4867886650812 39.19877294085978, -122.4868421685662 39.20327294050126, -122.4868956827276 39.20777293618207, -122.4869492075682 39.21227292790905, -122.4870027430909 39.21677291568899, -122.4870562892983 39.22127289952871, -122.4871098461932 39.22577287943506, -122.4871634137785 39.23027285541482, -122.4872169920569 39.23477282747482, -122.4872705810312 39.2392727956219, -122.4873241807041 39.24377275986284, -122.4873777910786 39.24827272020452, -122.4874314121574 39.25277267665371, -122.4874850439432 39.25727262921722, -122.4875386864389 39.26177257790192, -122.4875923396471 39.26627252271457, -122.4876460035709 39.27077246366203, -122.4876996782128 39.27527240075113, -122.4877533635758 39.27977233398866, -122.4878070596626 39.28427226338145, -122.487860766476 39.28877218893632, -122.4879144840188 39.29327211066008, -122.4879682122938 39.29777202855956, -122.4880219513039 39.3022719426416, -122.4880757010518 39.30677185291299, -122.4881294615402 39.31127175938055, -122.4881832327721 39.31577166205113, -122.4882370147502 39.3202715609315, -122.4882908074774 39.32477145602852, -122.4883446109563 39.32927134734899, -122.4883984251899 39.33377123489976, -122.488452250181 39.33827111868762, -122.4885060859323 39.34277099871939, -122.4885599324467 39.34727087500193, -122.488613789727 39.35177074754201, -122.488667657776 39.35627061634646, -122.4887215365965 39.36077048142213, -122.4887754261913 39.36527034277582, -122.4888293265633 39.36977020041434, -122.4888832377152 39.37427005434452, -122.4889371596498 39.37876990457321, -122.4889910923701 39.38326975110719, -122.4890450358788 39.38776959395328, -122.4890989901787 39.39226943311833, -122.4891529552727 39.39676926860916, -122.4892069311635 39.40126910043257, -122.4892609178541 39.40576892859538, -122.4893149153472 39.41026875310442, -122.4893689236456 39.41476857396651, -122.4896391273171 39.43726762381147, -122.4896932005071 39.4417674229351, -122.4897472845223 39.44626721845955, -122.4898013793654 39.45076701039161, -122.4898554850394 39.45526679873811, -122.4899096015471 39.45976658350585, -122.4899637288913 39.46426636470171, -122.4900178670748 39.46876614233247, -122.4900720161005 39.47326591640494, -122.4904513631008 39.50476423585369, -122.4905055989664 39.50926398170559, -122.4905598456999 39.51376372406058, -122.4907769413687 39.5317626586483, -122.4908312424839 39.53626238362126, -122.490885554484 39.54076210513826, -122.4909398773719 39.54526182320617, -122.4909942111505 39.54976153783176, -122.4910485558226 39.55426124902189, -122.491102911391 39.55876095678335, -122.4911572778586 39.56326066112298, -122.4912116552283 39.56776036204761, -122.4912660435029 39.57226005956406, -122.4913204426854 39.57675975367913, -122.4913748527785 39.58125944439968, -122.4914292737852 39.58575913173249, -122.4914837057083 39.59025881568444, -122.4915381485507 39.5947584962623, -122.4915926023152 39.59925817347291, -122.4916470670047 39.6037578473231, -122.4917015426221 39.60825751781967, -122.4919195544281 39.62625616640643, -122.4919740847281 39.63075582023736, -122.4920286259731 39.6352554707556, -122.4920831781663 39.63975511796802, -122.4921377413104 39.64425476188141, -122.4921923154082 39.64875440250263, -122.4922469004627 39.65325403983847, -122.4923014964768 39.65775367389575, -122.4923561034533 39.66225330468131, -122.4924107213951 39.66675293220199, -122.4924653503051 39.67125255646458, -122.4925199901862 39.67575217747591, -122.4925746410414 39.68025179524285, -122.4926293028733 39.68475140977216, -122.4926839756851 39.68925102107071, -122.4927386594795 39.69375062914528, -122.4927933542595 39.69825023400273, -122.492848060028 39.70274983564986, -122.4931217537983 39.72524779596982, -122.4931765255583 39.72974737849844, -122.4932313083271 39.73424695786451, -122.4932861021074 39.73874653407487, -122.4933409069024 39.74324610713634, -122.4933957227148 39.74774567705575, -122.4934505495476 39.75224524383993, -122.4935053874036 39.75674480749569, -122.4935602362859 39.76124436802986, -122.4936150961972 39.76574392544925, -122.4936699671405 39.77024347976073, -122.4937248491187 39.77474303097108, -122.4937797421348 39.77924257908714, -122.4938346461916 39.78374212411575, -122.4938895612921 39.78824166606371, -122.4939444874392 39.79274120493785, -122.4939994246357 39.797240740745, -122.4940543728847 39.801740273492, -122.494109332189 39.80623980318565, -122.4941643025515 39.81073932983281, -122.4942192839752 39.81523885344026, -122.494274276463 39.81973837401486, -122.4943292800178 39.82423789156342, -122.4943842946426 39.82873740609276, -122.4944393203402 39.83323691760972, -122.4944943571137 39.83773642612114, -122.4945494049659 39.8422359316338, -122.4954869163417 39.91872707315741, -122.4955421641131 39.92322652586015, -122.4957632665739 39.94122430804902, -122.4958185700477 39.94572374647488, -122.4958738846708 39.9502231820658, -122.4959292104463 39.95472261482866, -122.495984547377 39.95922204477029, -122.496039895466 39.96372147189748, -122.4960952547161 39.9682208962171, -122.4961506251303 39.97272031773596, -122.4962060067117 39.97721973646087, -122.4962613994631 39.98171915239868, -122.4963168033875 39.98621856555621, -122.496372218488 39.99071797594029, -122.4964276447674 39.99521738355774, -122.4926112516617 40.16173605713657, -122.4926667185163 40.166235368458, -122.4927221965883 40.17073467727988, -122.4870117077468 40.18427478690477, -122.4812989925992 40.1978146016598, -122.3991029307659 40.20736910453137, -122.304951726928 40.19893478301098, -122.2990734064819 40.19896754748256, -122.281438417683 40.1990640699353, -122.1403571503985 40.19974061642463, -122.1344787167729 40.19976511626935, -121.7289812687762 40.30423203268307, -121.7230937696599 40.30423587793475, -121.6759920111762 40.29975648089192, -121.4994084567012 40.28616479523332, -121.4817617358186 40.28164133567306, -121.1087902393669 39.81254439371131, -121.1029804174442 39.80801746714008, -120.8187396867563 39.62633993514586, -120.8071349649296 39.62175650925604, -120.8071894733479 39.61725684877932, -120.8072439708297 39.61275718496948, -120.8072984573779 39.60825751781967, -120.8073529329953 39.6037578473231, -120.8074073976848 39.59925817347291, -120.8074618514493 39.5947584962623, -120.8075162942917 39.59025881568444, -120.8075707262148 39.58575913173249, -120.8076251472215 39.58125944439968, -120.8076795573146 39.57675975367913, -120.807733956497 39.57226005956406, -120.8077883447717 39.56776036204761, -120.8078427221414 39.56326066112298, -120.807897088609 39.55876095678335, -120.8079514441774 39.55426124902189, -120.8080057888495 39.54976153783176, -120.808060122628 39.54526182320617, -120.808114445516 39.54076210513826, -120.8081687575161 39.53626238362126, -120.8082230586313 39.5317626586483, -120.8082773488645 39.52726293021257, -120.8083316282184 39.52276319830726, -120.808385896696 39.51826346292553, -120.8084401543001 39.51376372406058, -120.8084944010336 39.50926398170559, -120.8085486368992 39.50476423585369, -120.8086028618999 39.50026448649811, -120.8086570760384 39.49576473363202, -120.8087112793178 39.49126497724857, -120.8087654717407 39.48676521734097, -120.8088196533101 39.48226545390236, -120.8088738240287 39.47776568692598, -120.8089279838995 39.47326591640494, -120.8089821329252 39.46876614233247, -120.8090362711087 39.46426636470171, -120.8090903984529 39.45976658350585, -120.8091445149606 39.45526679873811, -120.8091986206346 39.45076701039161, -120.8092527154777 39.44626721845955, -120.8093067994929 39.4417674229351, -120.8093608726829 39.43726762381147, -120.8094149350505 39.4327678210818, -120.8094689865986 39.4282680147393, -120.8095230273301 39.42376820477713, -120.8095770572478 39.41926839118848, -120.8096310763543 39.41476857396651, -120.8096850846528 39.41026875310442, -120.8097390821459 39.40576892859538, -120.8097930688365 39.40126910043257, -120.8098470447273 39.39676926860916, -120.8099010098213 39.39226943311833, -120.8099549641212 39.38776959395328, -120.8100089076299 39.38326975110719, -120.8100628403502 39.37876990457321, -120.8101167622848 39.37427005434452, -120.8101706734367 39.36977020041434, -120.8102245738087 39.36527034277582, -120.8102784634035 39.36077048142213, -120.810332342224 39.35627061634646, -120.810386210273 39.35177074754201, -120.8104400675533 39.34727087500193, -120.8104939140677 39.34277099871939, -120.810547749819 39.33827111868762, -120.8106015748101 39.33377123489976, -120.8106553890437 39.32927134734899, -120.8107091925227 39.32477145602852, -120.8107629852498 39.3202715609315, -120.8108167672279 39.31577166205113, -120.8108705384598 39.31127175938055, -120.8109242989483 39.30677185291299, -120.8109780486961 39.3022719426416, -120.8110317877062 39.29777202855956, -120.8110855159812 39.29327211066008, -120.811139233524 39.28877218893632, -120.8111929403374 39.28427226338145, -120.8112466364242 39.27977233398866, -120.8113003217872 39.27527240075113, -120.8113539964291 39.27077246366203, -120.8114076603528 39.26627252271457, -120.8114613135611 39.26177257790192, -120.8115149560568 39.25727262921722, -120.8115685878426 39.25277267665371, -120.8116222089214 39.24827272020452, -120.8116758192958 39.24377275986284, -120.8117294189688 39.2392727956219, -120.8117830079431 39.23477282747482, -120.8118365862215 39.23027285541482, -120.8118901538068 39.22577287943506, -120.8119437107017 39.22127289952871, -120.8119972569091 39.21677291568899, -120.8120507924317 39.21227292790905, -120.8121043172724 39.20777293618207, -120.8121578314338 39.20327294050126, -120.8122113349188 39.19877294085978, -120.8122648277301 39.19427293725079, -120.8123183098706 39.18977292966749, -120.812371781343 39.18527291810307, -120.8124252421501 39.18077290255073, -120.8124786922945 39.1762728830036, -120.8125321317793 39.1717728594549, -120.812585560607 39.16727283189778, -120.8130126079092 39.13127246632024, -120.8130659409485 39.12677240238068, -120.8134389747566 39.09527184027753, -120.8134922228385 39.09077174353437, -120.8135454603131 39.08627164266009, -120.8137583041936 39.06827119771523, -120.8138114886731 39.06377107608301, -120.8138646625617 39.05927095027873, -120.8196473417085 39.05931252179999, -120.8254300263624 39.05935380465397, -120.8312127164849 39.0593947988402, -120.8369954120378 39.05943550435818, -120.8427781129826 39.05947592120741, -120.848560819281 39.0595160493874, -120.8543435308947 39.0595558888977, -120.8601262477853 39.05959543973778, -120.8659089699144 39.05963470190719, -120.8716916972437 39.05967367540546, -120.8774744297348 39.05971236023212, -120.8832571673494 39.05975075638668, -120.889039910049 39.05978886386867, -120.8948226577954 39.05982668267765, -120.9006054105501 39.05986421281317, -120.9063881682749 39.05990145427478, -120.9121709309313 39.05993840706199, -120.9179536984809 39.05997507117441, -120.9237364708855 39.06001144661155, -120.9295192481066 39.06004753337298, -120.935302030106 39.06008333145829, -120.9410848168452 39.06011884086701, -120.9468676082857 39.06015406159876, -120.9526504043895 39.06018899365306, -120.9584332051179 39.06022363702951, -120.9642160104327 39.0602579917277, -120.9699988202955 39.0602920577472, -120.975781634668 39.06032583508763, -120.9815644535117 39.06035932374854, -120.9873472767883 39.06039252372957, -120.9931301044594 39.06042543503027, -120.9989129364867 39.06045805765025, -121.0046957728318 39.06049039158916, -121.0104786134563 39.06052243684657, -121.0162614583219 39.06055419342211, -121.0220443073902 39.06058566131538, -121.0278271606227 39.06061684052602, -121.0336100179813 39.06064773105363, -121.0393928794274 39.06067833289785, -121.0451757449227 39.06070864605832, -121.0509586144288 39.06073867053465, -121.0567414879075 39.0607684063265, -121.0625243653202 39.06079785343348, -121.0683072466286 39.06082701185527, -121.0740901317944 39.06085588159152, -121.0798730207792 39.06088446264184, -121.0856559135446 39.06091275500592, -121.0914388100522 39.0609407586834, -121.0972217102637 39.06096847367397, -121.1030046141406 39.06099589997725, -121.1087875216447 39.06102303759292, -121.1145704327376 39.06104988652069, -121.1203533473808 39.0610764467602, -121.126136265536 39.06110271831113, -121.1319191871648 39.06112870117318, -121.1377021122288 39.06115439534602, -121.1434850406898 39.06117980082935, -121.1492679725092 39.06120491762287, -121.1550509076487 39.06122974572624, -121.16083384607 39.06125428513921, -121.1666167877347 39.06127853586145, -121.1723997326043 39.06130249789268, -121.1781826806406 39.06132617123261, -121.1839656318051 39.06134955588093, -121.1897485860594 39.0613726518374, -121.1955315433652 39.0613954591017, -121.2013145036842 39.06141797767357, -121.2070974669778 39.06144020755278, -121.2128804332079 39.061462148739, -121.2186634023358 39.06148380123197, -121.2244463743234 39.06150516503146, -121.2302293491322 39.06152624013719, -121.2360123267239 39.06154702654892, -121.24179530706 39.06156752426639, -121.2475782901021 39.06158773328936, -121.253361275812 39.06160765361756, -121.2591442641512 39.06162728525078, -121.2649272550813 39.06164662818879, -121.270710248564 39.0616656824313, -121.2764932445608 39.06168444797814, -121.2822762430335 39.06170292482906, -121.2880592439436 39.06172111298383, -121.2938422472527 39.06173901244224, -121.2996252529225 39.06175662320408, -121.3054082609145 39.06177394526912, -121.3111912711905 39.06179097863716, -121.3169742837119 39.06180772330799, -121.3227572984405 39.06182417928142, -121.3285403153378 39.06184034655723, -121.3343233343655 39.06185622513524, -121.3401063554852 39.06187181501524, -121.3458893786585 39.06188711619709, -121.351672403847 39.06190212868057, -121.3574554310123 39.06191685246547, -121.3632384601161 39.06193128755165, -121.36902149112 39.06194543393893, -121.3748045239855 39.06195929162714, -121.3805875586744 39.0619728606161, -121.3863705951482 39.06198614090569, -121.3921536333685 39.06199913249569, -121.397936673297 39.06201183538595, -121.4037197148952 39.06202424957635, -121.4095027581249 39.06203637506673, -121.4152858029475 39.06204821185691, -121.4210688493248 39.06205975994681, -121.4268518972183 39.06207101933624, -121.4326349465896 39.06208199002508, -121.4384179974005 39.06209267201318, -121.4442010496123 39.06210306530044, -121.4499841031869 39.06211316988672, -121.4557671580858 39.06212298577191, -121.4615502142707 39.06213251295586, -121.467333271703 39.06214175143847, -121.4731163303446 39.06215070121966, -121.4788993901569 39.06215936229929, -121.4846824511016 39.06216773467727, -121.4904655131403 39.06217581835346, -121.4962485762346 39.06218361332781, -121.5020316403462 39.06219111960021, -121.5078147054366 39.06219833717056, -121.5135977714675 39.06220526603878, -121.5193808384004 39.06221190620481, -121.525163906197 39.06221825766849, -121.5309469748189 39.06222432042983, -121.5367300442278 39.06223009448874, -121.5425131143852 39.06223557984513, -121.5482961852527 39.06224077649894, -121.554079256792 39.0622456844501, -121.5598623289647 39.06225030369856, -121.5656454017323 39.06225463424425, -121.5714284750566 39.06225867608714, -121.577211548899 39.06226242922718, -121.5829946232213 39.06226589366431, -121.5887776979851 39.06226906939849, -121.5945607731519 39.06227195642968, -121.6003438486834 39.06227455475786, -121.6061269245411 39.06227686438297, -121.6119100006868 39.06227888530501, -121.6176930770819 39.06228061752395, -121.6234761536882 39.06228206103977, -121.6292592304673 39.06228321585244, -121.6350423073807 39.06228408196196, -121.64082538439 39.06228465936832, -121.6466084614569 39.0622849480715, -121.6523915385431 39.0622849480715, -121.65817461561 39.06228465936832, -121.6639576926193 39.06228408196196, -121.6697407695327 39.06228321585244, -121.6755238463118 39.06228206103977, -121.681306922918 39.06228061752395, -121.6870899993132 39.06227888530501, -121.6928730754589 39.06227686438297, -121.6986561513166 39.06227455475786, -121.7044392268481 39.06227195642968, -121.7102223020149 39.06226906939849, -121.7160053767787 39.06226589366431, -121.7217884511009 39.06226242922718, -121.7275715249434 39.06225867608714, -121.7333545982677 39.06225463424425, -121.7391376710353 39.06225030369856, -121.744920743208 39.0622456844501, -121.7507038147473 39.06224077649894, -121.7564868856148 39.06223557984513, -121.7622699557722 39.06223009448874, -121.7680530251811 39.06222432042983, -121.773836093803 39.06221825766849, -121.7796191615996 39.06221190620481, -121.7854022285325 39.06220526603878, -121.7911852945634 39.06219833717056, -121.7969683596538 39.06219111960021, -121.8027514237653 39.06218361332781, -121.8085344868597 39.06217581835346, -121.8143175488984 39.06216773467727, -121.8201006098431 39.06215936229929, -121.8258836696554 39.06215070121966, -121.831666728297 39.06214175143847, -121.8374497857293 39.06213251295586, -121.8432328419142 39.06212298577191, -121.8490158968131 39.06211316988672, -121.8547989503877 39.06210306530044, -121.8605820025995 39.06209267201318, -121.8663650534103 39.06208199002508, -121.8721481027817 39.06207101933624, -121.8779311506752 39.06205975994681, -121.8837141970525 39.06204821185691, -121.8894972418751 39.06203637506673, -121.8952802851048 39.06202424957635, -121.901063326703 39.06201183538595, -121.9068463666315 39.06199913249569, -121.9126294048518 39.06198614090569, -121.9184124413256 39.0619728606161, -121.9241954760145 39.06195929162714, -121.92997850888 39.06194543393893, -121.9357615398839 39.06193128755165, -121.9415445689877 39.06191685246547, -121.947327596153 39.06190212868057, -121.9531106213415 39.06188711619709, -121.9588936445148 39.06187181501524, -121.9646766656344 39.06185622513524, -121.9704596846622 39.06184034655723, -121.9762427015595 39.06182417928142, -121.9820257162881 39.06180772330799, -121.9878087288095 39.06179097863716, -121.9935917390855 39.06177394526912, -121.9993747470775 39.06175662320408, -122.0051577527473 39.06173901244224, -122.0109407560564 39.06172111298383, -122.0167237569665 39.06170292482906, -122.0225067554391 39.06168444797814, -122.028289751436 39.0616656824313, -122.0340727449187 39.06164662818879, -122.0398557358488 39.06162728525078, -122.045638724188 39.06160765361756, -122.0514217098978 39.06158773328936, -122.05720469294 39.06156752426639, -122.0629876732761 39.06154702654892, -122.0687706508677 39.06152624013719, -122.0745536256765 39.06150516503146, -122.0803365976641 39.06148380123197, -122.0861195667921 39.061462148739, -122.0919025330221 39.06144020755278, -122.0976854963158 39.06141797767357, -122.1034684566347 39.0613954591017, -122.1092514139406 39.0613726518374, -122.1150343681949 39.06134955588093, -122.1208173193594 39.06132617123261, -122.1266002673957 39.06130249789268, -122.1323832122653 39.06127853586145, -122.13816615393 39.06125428513921, -122.1439490923513 39.06122974572624, -122.1497320274908 39.06120491762287, -122.1555149593102 39.06117980082935, -122.1612978877712 39.06115439534602, -122.1670808128352 39.06112870117318, -122.172863734464 39.06110271831113, -122.1786466526192 39.0610764467602, -122.1844295672624 39.06104988652069, -122.1902124783552 39.06102303759292, -122.1959953858593 39.06099589997725, -122.2017782897363 39.06096847367397, -122.2075611899478 39.0609407586834, -122.2133440864554 39.06091275500592, -122.2191269792208 39.06088446264184, -122.2249098682056 39.06085588159152, -122.2306927533714 39.06082701185527, -122.2364756346798 39.06079785343348, -122.2422585120925 39.0607684063265, -122.2480413855712 39.06073867053465, -122.2538242550773 39.06070864605832, -122.2596071205727 39.06067833289785, -122.2653899820187 39.06064773105363, -122.2711728393773 39.06061684052602, -122.2769556926098 39.06058566131538, -122.2827385416781 39.06055419342211, -122.2885213865437 39.06052243684657, -122.2943042271682 39.06049039158916, -122.3000870635133 39.06045805765025, -122.3058698955406 39.06042543503027, -122.3116527232117 39.06039252372957, -122.3174355464883 39.06035932374854, -122.323218365332 39.06032583508763, -122.3290011797045 39.0602920577472, -122.3347839895672 39.0602579917277, -122.3405667948821 39.06022363702951, -122.3463495956105 39.06018899365306, -122.3521323917142 39.06015406159876, -122.3579151831548 39.06011884086701, -122.363697969894 39.06008333145829, -122.3694807518933 39.06004753337298, -122.3752635291145 39.06001144661155, -122.381046301519 39.05997507117441, -122.3868290690687 39.05993840706199, -122.3926118317251 39.05990145427478, -122.3983945894499 39.05986421281317, -122.4041773422046 39.05982668267765, -122.409960089951 39.05978886386867, -122.4157428326507 39.05975075638668, -122.4215255702651 39.05971236023212, -122.4273083027563 39.05967367540546, -122.4330910300856 39.05963470190719, -122.4388737522147 39.05959543973778, -122.4446564691053 39.0595558888977, -122.450439180719 39.0595160493874, -122.4562218870174 39.05947592120741, -122.4620045879622 39.05943550435818, -122.4677872835151 39.0593947988402, -122.4735699736376 39.05935380465397, -122.4793526582915 39.05931252179999))",high
